x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 y1  
6.4 0.18 0.48 4 0.186 64 150 0.9945 3.06 0.4 9.3 5
6.2 0.28 0.27 10.3 0.03 26 108 0.99388 3.2 0.36 10.7 6
7 0.35 0.24 1.9 0.04 21 144 0.9923 3.35 0.38 11 5
5.8 0.31 0.32 4.5 0.024 28 94 0.98906 3.25 0.52 13.7 7
5.1 0.23 0.18 1 0.053 13 99 0.98956 3.22 0.39 11.5 5
6 0.25 0.4 5.7 0.052 56 152 0.99398 3.16 0.88 10.5 6
8 0.25 0.13 17.2 0.036 49 219 0.9996 2.96 0.46 9.7 5
7.9 0.34 0.44 6.5 0.027 47 126 0.99124 2.96 0.37 12.5 6
7.2 0.23 0.19 13.7 0.052 47 197 0.99865 3.12 0.53 9 5
7.6 0.16 0.44 1.4 0.043 25 109 0.9932 3.11 0.75 10.3 6
6.7 0.19 0.36 1.1 0.026 63 143 0.9912 3.27 0.48 11 6
5.7 0.22 0.22 16.65 0.044 39 110 0.99855 3.24 0.48 9 6
6.5 0.13 0.27 2.6 0.035 32 76 0.9914 3.21 0.76 11.333 6
7.5 0.28 0.33 7.7 0.048 42 180 0.9974 3.37 0.59 10.1 6
6.4 0.18 0.31 1.6 0.049 36 127 0.9934 3.6 0.67 10.4 7
7.8 0.25 0.37 1 0.043 10 80 0.99128 3.08 0.38 11.4 5
6.4 0.44 0.26 2 0.054 20 180 0.9952 3.58 0.57 10 5
6.2 0.37 0.3 6.6 0.346 79 200 0.9954 3.29 0.58 9.6 5
6.3 0.48 0.04 1.1 0.046 30 99 0.9928 3.24 0.36 9.6 6
6.4 0.37 0.2 5.6 0.117 61 183 0.99459 3.24 0.43 9.5 5
8.1 0.25 0.38 3.8 0.051 18 129 0.9928 3.21 0.38 11.5 6
6.1 0.17 0.28 4.5 0.033 46 150 0.9933 3.43 0.49 10.9 6
7 0.34 0.3 1.8 0.045 44 142 0.9914 2.99 0.45 10.8 6
6.9 0.26 0.29 4.2 0.043 33 114 0.9902 3.16 0.31 12.5 6
6.9 0.21 0.81 1.1 0.137 52 123 0.9932 3.03 0.39 9.2 6
6.2 0.3 0.21 1.1 0.032 31 111 0.9889 2.97 0.42 12.2 6
5.9 0.14 0.2 1.6 0.04 26 114 0.99105 3.25 0.45 11.4 6
6.8 0.21 0.27 18.15 0.042 41 146 1.0001 3.3 0.36 8.7 5
5.6 0.2 0.36 2.5 0.048 16 125 0.99282 3.49 0.49 10 6
6 0.28 0.24 17.8 0.047 42 111 0.99896 3.1 0.45 8.9 6
8.6 0.18 0.36 1.8 0.04 24 187 0.9956 3.25 0.55 9.5 6
7.8 0.39 0.26 9.9 0.059 33 181 0.9955 3.04 0.42 10.9 6
7 0.35 0.17 1.1 0.049 7 119 0.99297 3.13 0.36 9.7 6
7.7 0.26 0.4 1.1 0.042 9 60 0.9915 2.89 0.5 10.6 5
4.7 0.145 0.29 1 0.042 35 90 0.9908 3.76 0.49 11.3 6
7.6 0.26 0.58 7.9 0.041 62 180 0.9966 3.07 0.38 9 5
6.4 0.36 0.2 5.7 0.118 61 172 0.9946 3.24 0.43 9.5 6
6.2 0.21 0.18 11.6 0.044 61 155 0.99655 3.14 0.52 9.4 6
6.8 0.32 0.39 9.6 0.026 34 124 0.99286 3.18 0.35 12.1 6
7 0.16 0.3 2.6 0.043 34 90 0.99047 2.88 0.47 11.2 6
5.8 0.3 0.23 1.5 0.034 37 121 0.98871 2.96 0.34 12.1 6
7.3 0.25 0.36 13.1 0.05 35 200 0.9986 3.04 0.46 8.9 7
6.8 0.25 0.24 1.6 0.045 39 164 0.99402 3.53 0.58 10.8 5
7.9 0.44 0.37 5.85 0.033 27 93 0.992 3.16 0.54 12.6 7
6.8 0.23 0.3 1.7 0.043 19 95 0.99207 3.17 0.46 10.7 7
8 0.45 0.36 8.8 0.026 50 151 0.9927 3.07 0.25 12.7 8
5.2 0.34 0.37 6.2 0.031 42 133 0.99076 3.25 0.41 12.5 6
6.7 0.3 0.44 18.5 0.057 65 224 0.99956 3.11 0.53 9.1 5
7.4 0.16 0.27 15.5 0.05 25 135 0.9984 2.9 0.43 8.7 7
5.9 0.46 0.14 2.7 0.042 27 160 0.9931 3.46 0.51 10.6 7
7.3 0.18 0.65 1.4 0.046 28 157 0.9946 3.33 0.62 9.4 6
6.8 0.25 0.28 5 0.035 42 126 0.99048 3.12 0.38 12.6 7
6 0.3 0.44 1.5 0.046 15 182 0.99455 3.5 0.52 10.4 5
7.1 0.27 0.24 12.6 0.044 48 118 0.99726 3.04 0.56 10 7
6.7 0.27 0.12 1.3 0.041 62 138 0.9921 3.21 0.42 10 6
6.8 0.63 0.04 1.3 0.058 25 133 0.99271 3.17 0.39 10.2 4
5.6 0.34 0.25 2.5 0.046 47 182 0.99093 3.21 0.4 11.3 5
7.4 0.24 0.42 14 0.066 48 198 0.9979 2.89 0.42 8.9 6
6 0.33 0.2 1.8 0.031 49 159 0.9919 3.41 0.53 11 6
6.5 0.17 0.31 1.5 0.041 34 121 0.99092 3.06 0.46 10.5 6
6.9 0.25 0.26 5.2 0.024 36 135 0.9948 3.16 0.72 10.7 7
7.3 0.34 0.39 5.2 0.04 45 163 0.9925 3.3 0.47 12.4 6
7.2 0.24 0.27 11.4 0.034 40 174 0.99773 3.2 0.44 9 5
7.3 0.42 0.38 6.8 0.045 29 122 0.9925 3.19 0.37 12.6 7
7.7 0.34 0.28 11 0.04 31 117 0.99815 3.27 0.29 9.2 6
5.8 0.32 0.38 4.75 0.033 23 94 0.991 3.42 0.42 11.8 7
7 0.26 0.34 10.9 0.038 25 84 0.99432 3.11 0.34 10.9 6
6 0.29 0.41 10.8 0.048 55 149 0.9937 3.09 0.59 10.967 7
6.4 0.28 0.56 1.7 0.156 49 106 0.99354 3.1 0.37 9.2 6
6.8 0.15 0.41 12.9 0.044 79.5 182 0.99742 3.24 0.78 10.2 6
7.6 0.27 0.25 13.9 0.05 45 199 0.9984 3.34 0.5 9.8 6
7.4 0.26 0.43 6 0.022 22 125 0.9928 3.13 0.55 11.5 6
7.4 0.19 0.31 14.5 0.045 39 193 0.9986 3.1 0.5 9.2 6
7 0.23 0.42 18.05 0.05 35 144 0.9999 3.22 0.42 8.8 5
7.8 0.16 0.41 1.7 0.026 29 140 0.991 3.02 0.78 12.5 6
6.8 0.3 0.24 6.6 0.123 35 116 0.9953 3.07 0.48 9.4 5
6.8 0.32 0.34 6 0.05 5 129 0.9953 3.19 0.4 9.1 5
8 0.22 0.42 14.6 0.044 45 163 1.0003 3.21 0.69 8.6 7
6.6 0.35 0.26 2.7 0.045 19 129 0.98952 3.24 0.48 13 7
6.1 0.27 0.32 6.2 0.048 47 161 0.99281 3.22 0.6 11 6
7.3 0.24 0.29 1.2 0.037 37 97 0.9926 3.19 0.7 10.1 6
6.9 0.3 0.3 1.3 0.053 24 186 0.99361 3.29 0.54 9.9 4
6 0.19 0.29 1.2 0.046 29 92 0.99033 3.22 0.53 11.3 6
5.3 0.275 0.24 7.4 0.038 28 114 0.99313 3.38 0.51 11 6
6.9 0.17 0.25 1.6 0.047 34 132 0.9914 3.16 0.48 11.4 5
8.3 0.3 0.36 10 0.042 33 169 0.9982 3.23 0.51 9.3 6
5.8 0.13 0.22 12.7 0.058 24 183 0.9956 3.32 0.42 11.7 6
5.8 0.275 0.3 5.4 0.043 41 149 0.9926 3.33 0.42 10.8 7
6.4 0.23 0.27 2.1 0.042 35 100 0.99094 3.03 0.63 10.9 6
7 0.24 0.24 1.8 0.047 29 91 0.99251 3.3 0.43 9.9 6
7.6 0.32 0.25 9.5 0.03 15 136 0.99367 3.1 0.44 12.1 6
6 0.33 0.2 1.8 0.031 49 159 0.9919 3.41 0.53 11 6
7 0.39 0.21 10.7 0.098 13 91 0.99657 3.03 0.47 9.3 5
5.9 0.37 0.32 1.6 0.029 41 102 0.98916 3.41 0.55 12.7 7
7.8 0.29 0.36 7 0.042 38 161 0.9941 3.26 0.37 11.2 8
8.3 0.14 0.34 1.1 0.042 7 47 0.9934 3.47 0.4 10.2 6
7.9 0.21 0.39 2 0.057 21 138 0.99176 3.05 0.52 10.9 5
7.3 0.4 0.28 6.5 0.037 26 97 0.99148 3.16 0.58 12.6 7
6.9 0.49 0.24 1.2 0.049 13 125 0.9932 3.17 0.51 9.4 5
6.8 0.37 0.28 1.9 0.024 64 106 0.98993 3.45 0.6 12.6 8
5.7 0.21 0.24 2.3 0.047 60 189 0.995 3.65 0.72 10.1 6
7.4 0.25 0.36 13.2 0.067 53 178 0.9976 3.01 0.48 9 6
7.7 0.26 0.34 6.4 0.05 36 163 0.9937 3.19 0.7 11.5 6
7.2 0.37 0.4 11.6 0.032 34 214 0.9963 3.1 0.51 9.8 6
6.8 0.16 0.18 1.8 0.046 31 114 0.99226 3.27 0.55 10.8 6
7 0.14 0.41 0.9 0.037 22 95 0.9914 3.25 0.43 10.9 6
6.3 0.48 0.48 1.8 0.035 35 96 0.99121 3.49 0.74 12.2 6
7.2 0.37 0.15 2 0.029 27 87 0.9903 3.3 0.59 12.6 7
8.5 0.23 0.28 11.1 0.033 30 97 0.99507 3.03 0.39 10.5 7
6.6 0.27 0.32 1.3 0.044 18 93 0.99044 3.11 0.56 12.25 5
6.2 0.24 0.28 12.2 0.049 54 133 0.9952 3.19 0.37 10.7 6
6.2 0.16 0.32 1.1 0.036 74 184 0.99096 3.22 0.41 11 6
5.1 0.11 0.32 1.6 0.028 12 90 0.99008 3.57 0.52 12.2 6
6 0.13 0.28 5.7 0.038 56 189.5 0.9948 3.59 0.43 10.6 7
6.8 0.19 0.23 5.1 0.034 71 204 0.9942 3.23 0.69 10.1 5
7.1 0.2 0.34 16 0.05 51 166 0.9985 3.21 0.6 9.2 6
5.9 0.32 0.33 2.1 0.027 35 138 0.98945 3.37 0.42 12.7 6
6.2 0.3 0.31 1.6 0.035 40 106 0.98914 3.26 0.39 12.9 7
6.6 0.26 0.28 9.4 0.028 13 121 0.99254 3.17 0.34 12.1 6
6.7 0.24 0.3 3.85 0.042 105 179 0.99189 3.04 0.59 11.3 8
5.7 0.24 0.47 6.3 0.069 35 182 0.99391 3.11 0.46 9.75 5
6.8 0.22 0.31 6.9 0.037 33 121 0.99176 3.02 0.39 11.9 8
6.5 0.27 0.26 8.2 0.042 21 133 0.99612 3.43 0.64 9.8 6
7.1 0.17 0.31 1.6 0.037 15 103 0.991 3.14 0.5 12 6
8.2 0.18 0.49 1.1 0.033 28 81 0.9923 3 0.68 10.4 7
6.6 0.34 0.4 8.1 0.046 68 170 0.99494 3.15 0.5 9.5333 6
7.4 0.2 0.36 1.2 0.038 44 111 0.9926 3.36 0.34 9.9 6
6 0.22 0.28 1.1 0.034 47 90 0.98862 3.22 0.38 12.6 6
6 0.495 0.27 5 0.157 17 129 0.99396 3.03 0.36 9.3 5
6.7 0.17 0.37 2 0.039 34 125 0.9922 3.26 0.6 10.8 7
6.3 0.21 0.28 1.5 0.051 46 142 0.9928 3.23 0.42 10.1 6
6.7 0.31 0.3 2.1 0.038 18 130 0.9928 3.36 0.63 10.6 6
7.5 0.27 0.31 17.7 0.051 33 173 0.999 3.09 0.64 10.2 5
7.1 0.2 0.37 1.5 0.049 28 129 0.99226 3.15 0.52 10.8 5
6.6 0.23 0.32 1.5 0.041 8 72 0.98949 3.22 0.39 12.7 6
5.6 0.34 0.3 6.9 0.038 23 89 0.99266 3.25 0.49 11.1 6
9.7 0.24 0.45 1.2 0.033 11 59 0.9926 2.74 0.47 10.8 6
5.6 0.2 0.22 1.3 0.049 25 155 0.99296 3.74 0.43 10 5
8 0.14 0.49 1.5 0.035 42 120 0.9928 3.26 0.4 10.6 7
6.6 0.38 0.36 9.2 0.061 42 214 0.9976 3.31 0.56 9.4 5
8 0.17 0.29 2.4 0.029 52 119 0.98944 3.03 0.33 12.9 6
7.4 0.19 0.49 9.3 0.03 26 132 0.994 2.99 0.32 11 7
5.6 0.49 0.13 4.5 0.039 17 116 0.9907 3.42 0.9 13.7 7
6.5 0.27 0.19 6.6 0.045 98 175 0.99364 3.16 0.34 10.1 6
7.7 0.4 0.27 4.5 0.034 27 95 0.99175 3.21 0.59 12.3 8
7.1 0.21 0.27 8.6 0.056 26 111 0.9956 2.95 0.52 9.5 5
6 0.28 0.25 1.8 0.042 8 108 0.9929 3.08 0.55 9 5
7.3 0.4 0.28 6.5 0.037 26 97 0.99148 3.16 0.58 12.6 7
6.8 0.11 0.27 8.6 0.044 45 104 0.99454 3.2 0.37 9.9 6
6.7 0.24 0.31 2.3 0.044 37 113 0.99013 3.29 0.46 12.9 6
6.1 0.28 0.16 1.3 0.06 36 126 0.99353 3.13 0.46 8.7 6
9.2 0.32 0.42 1.3 0.046 14 186 0.9949 3.08 0.48 9.6 5
7.2 0.15 0.38 1.2 0.038 18 110 0.9917 3.19 0.43 11.1 6
6.4 0.595 0.14 5.2 0.058 15 97 0.9951 3.38 0.36 9 4
6.5 0.32 0.23 1.2 0.054 39 208 0.99272 3.18 0.46 9.9 6
6.2 0.35 0.04 1.2 0.06 23 108 0.9934 3.26 0.54 9.2 5
6.9 0.44 0.18 11.8 0.051 26 126 0.9975 3.23 0.48 9.1 5
7 0.24 0.36 2.8 0.034 22 112 0.99 3.19 0.38 12.6 8
8.4 0.27 0.46 8.7 0.048 39 197 0.9974 3.14 0.59 9.6 6
6.9 0.26 0.29 4.2 0.043 33 114 0.9902 3.16 0.31 12.5 6
6.9 0.29 0.4 19.45 0.043 36 156 0.9996 2.93 0.47 8.9 5
7.1 0.28 0.49 6.5 0.041 28 111 0.9926 3.41 0.58 12.2 8
7.9 0.33 0.26 1.2 0.044 23 103 0.9932 3.19 0.54 10.5 6
5.8 0.28 0.28 4.2 0.044 52 158 0.992 3.35 0.44 10.7 7
6.3 0.2 0.3 5.9 0.034 35 152 0.99642 3.47 0.4 8.5 6
7.5 0.23 0.29 2.6 0.031 24 98 0.99194 3 0.54 10.9 6
8 0.25 0.27 9.7 0.036 15 85 0.99406 2.99 0.36 11.2 6
7.4 0.31 0.26 8.6 0.048 47 206 0.9964 3.26 0.36 9.1 5
5.9 0.31 0.3 7.7 0.047 60 206 0.995 3.2 0.39 9.6 6
7.1 0.64 0.49 1.8 0.05 17 128 0.9946 3.31 0.58 10.6 4
6.4 0.105 0.29 1.1 0.035 44 140 0.99142 3.17 0.55 10.7 7
6.1 0.19 0.37 2.6 0.041 24 99 0.99153 3.18 0.5 10.9 6
4.8 0.33 0 6.5 0.028 34 163 0.9937 3.35 0.61 9.9 5
6.1 0.16 0.24 1.4 0.046 17 77 0.99319 3.66 0.57 10.3 6
5.3 0.31 0.38 10.5 0.031 53 140 0.99321 3.34 0.46 11.7 6
7 0.16 0.32 8.3 0.045 38 126 0.9958 3.21 0.34 9.2 5
6.1 0.34 0.21 5 0.042 17 133 0.99373 3.02 0.53 9.4 5
5.9 0.24 0.12 1.4 0.035 60 247 0.99358 3.34 0.44 9.6 6
5.2 0.335 0.2 1.7 0.033 17 74 0.99002 3.34 0.48 12.3 6
5.9 0.44 0.36 2.5 0.03 12 73 0.99201 3.22 0.48 10.8 6
8 0.22 0.31 5.6 0.049 24 97 0.993 3.1 0.42 10.9 5
7.8 0.43 0.49 13 0.033 37 158 0.9955 3.14 0.35 11.3 6
6.8 0.32 0.32 8.7 0.029 31 105 0.99146 3 0.34 12.3 7
6.4 0.24 0.5 11.6 0.047 60 211 0.9966 3.18 0.57 9.3 5
6 0.28 0.35 1.9 0.037 16 120 0.9933 3.16 0.69 10.6 5
8 0.42 0.36 5 0.037 34 101 0.992 3.13 0.57 12.3 7
6.8 0.29 0.5 13.3 0.053 48 194 0.9974 3.09 0.45 9.4 5
6.7 0.31 0.33 2 0.033 12 74 0.99064 3.29 0.65 12.5 6
6.7 0.3 0.5 12.1 0.045 38 127 0.9974 3.04 0.53 8.9 6
5.6 0.19 0.31 2.7 0.027 11 100 0.98964 3.46 0.4 13.2 7
6.6 0.26 0.31 4.8 0.138 41 168 0.9951 3.2 0.38 9.3 5
8.9 0.3 0.35 4.6 0.032 32 148 0.99458 3.15 0.45 11.5 7
6 0.26 0.18 7 0.055 50 194 0.99591 3.21 0.43 9 5
6.4 0.29 0.57 1 0.06 15 120 0.9924 3.06 0.41 9.5 5
7.9 0.33 0.28 31.6 0.053 35 176 1.0103 3.15 0.38 8.8 6
7.5 0.24 0.62 10.6 0.045 51 153 0.99779 3.16 0.44 8.8 5
6.7 0.24 0.32 9 0.023 20 109 0.99262 3.34 0.35 12.6 6
6.5 0.28 0.26 8.8 0.04 44 139 0.9956 3.32 0.37 10.2 6
7.4 0.19 0.42 6.4 0.067 39 212 0.9958 3.3 0.33 9.6 6
7.5 0.33 0.39 12.4 0.065 29 119 0.9974 3.16 0.39 9.4 5
6.5 0.18 0.41 14.2 0.039 47 129 0.99678 3.28 0.72 10.3 7
6.9 0.22 0.49 7 0.063 50 168 0.9957 3.54 0.5 10.3 6
6.5 0.32 0.23 8.5 0.051 20 138 0.9943 3.03 0.42 10.7 5
7.3 0.27 0.37 9.7 0.042 36 130 0.9979 3.48 0.75 9.9 6
6.2 0.355 0.35 2 0.046 31 95 0.98822 3.06 0.46 13.6 6
7.4 0.33 0.26 15.6 0.049 67 210 0.99907 3.06 0.68 9.5 5
6.1 0.18 0.38 2.3 0.033 28 111 0.98962 3.16 0.49 12.4 6
6.1 0.28 0.24 19.95 0.074 32 174 0.99922 3.19 0.44 9.3 6
7.4 0.28 0.5 12.1 0.049 48 122 0.9973 3.01 0.44 9 5
8.5 0.19 0.48 1.1 0.026 23 58 0.99184 2.9 0.5 10.5 6
7.6 0.56 0.12 10.4 0.096 22 177 0.9983 3.32 0.45 9.1 4
6.9 0.38 0.29 13.65 0.048 52 189 0.99784 3 0.6 9.5 6
6.8 0.27 0.12 1.3 0.04 87 168 0.992 3.18 0.41 10 5
6.9 0.3 0.25 3.3 0.041 26 124 0.99428 3.18 0.5 9.3 6
7.3 0.28 0.54 12.9 0.049 62 162.5 0.9984 3.06 0.45 9.1 6
7.6 0.38 0.28 4.2 0.029 7 112 0.9906 3 0.41 12.6 6
8.4 0.23 0.49 7.8 0.035 22 95 0.9935 3.04 0.34 12 6
7 0.31 0.29 1.4 0.037 33 128 0.9896 3.12 0.36 12.2 7
6.2 0.3 0.31 1.2 0.048 19 125 0.98999 3.32 0.54 12.6 6
6.4 0.69 0.09 7.6 0.044 34 144 0.9948 3.26 0.38 10.1 6
6.4 0.5 0.2 2.4 0.059 19 112 0.99314 3.18 0.4 9.2 6
6.6 0.28 0.42 8.2 0.044 60 196 0.99562 3.14 0.48 9.4 5
5 0.2 0.4 1.9 0.015 20 98 0.9897 3.37 0.55 12.05 6
7.4 0.23 0.43 1.4 0.044 22 113 0.9938 3.22 0.62 10.6 6
7.1 0.36 0.4 1.95 0.033 26 118 0.98934 3.2 0.45 13.5 7
5.8 0.26 0.3 2.6 0.034 75 129 0.9902 3.2 0.38 11.5 4
6.9 0.2 0.4 7.7 0.032 51 176 0.9939 3.22 0.27 11.4 5
6.7 0.25 0.26 13.5 0.06 50 156 0.99784 3.39 0.46 9.9 6
6 0.45 0.65 9.7 0.08 11 159 0.9956 3.04 0.48 9.4 5
7.3 0.25 0.41 1.8 0.037 52 165 0.9911 3.29 0.39 12.2 7
6.5 0.26 0.39 1.4 0.02 12 66 0.99089 3.25 0.75 11.3 7
7.7 0.27 0.61 12 0.046 64 179 0.9982 3.07 0.46 8.9 5
7.2 0.26 0.74 13.6 0.05 56 162 0.998 3.03 0.44 8.8 5
6.2 0.28 0.33 1.7 0.029 24 111 0.99 3.24 0.5 12.1 6
7.6 0.445 0.44 14.5 0.045 68 212 0.9986 3.48 0.36 10 6
6.6 0.23 0.18 8.5 0.044 59 188 0.99558 3.16 0.49 9.5 5
5.8 0.24 0.26 10.05 0.039 63 162 0.99375 3.33 0.5 11.2 6
6.1 0.17 0.28 2.5 0.028 22 98 0.99072 3.16 0.37 11.1 7
5.6 0.23 0.29 3.1 0.023 19 89 0.99068 3.25 0.51 11.2 6
7 0.16 0.73 1 0.138 58 150 0.9936 3.08 0.3 9.2 5
6.1 0.45 0.27 0.8 0.039 13 82 0.9927 3.23 0.32 9.5 5
6.1 0.41 0.24 1.6 0.049 16 137 0.993 3.32 0.5 10.4 6
5.3 0.32 0.23 9.65 0.026 26 119 0.99168 3.18 0.53 12.2 6
6.3 0.41 0.16 0.9 0.032 25 98 0.99274 3.16 0.42 9.5 5
6.6 0.26 0.56 15.4 0.053 32 141 0.9981 3.11 0.49 9.3 5
7.6 0.285 0.32 14.6 0.063 32 201 0.998 3 0.45 9.2 5
6.2 0.12 0.26 5.7 0.044 56 158 0.9951 3.52 0.37 10.5 6
5.4 0.415 0.19 1.6 0.039 27 88 0.99265 3.54 0.41 10 7
5 0.235 0.27 11.75 0.03 34 118 0.9954 3.07 0.5 9.4 6
7.3 0.2 0.26 1.6 0.04 36 123 0.99238 3.34 0.44 10.8 6
6.6 0.18 0.26 17.3 0.051 17 149 0.9984 3 0.43 9.4 6
6.9 0.28 0.28 12.2 0.042 52 139 0.99522 3.03 0.56 10.4 6
6.4 0.16 0.42 1 0.036 29 113 0.9908 3.18 0.52 11 6
5.9 0.54 0 0.8 0.032 12 82 0.99286 3.25 0.36 8.8 5
9.4 0.23 0.56 16.45 0.063 52.5 282 1.001 3.1 0.51 9.3 5
7.3 0.26 0.31 1.6 0.04 39 173 0.9918 3.19 0.51 11.4 6
7.5 0.23 0.32 9.2 0.038 54 191 0.9966 3.04 0.56 9.7 6
6.7 0.16 0.32 12.5 0.035 18 156 0.99666 2.88 0.36 9 6
7.4 0.38 0.34 8.3 0.052 44 168 0.99627 3.11 0.52 9.2 5
5.9 0.33 0.32 8.1 0.038 9 34 0.9911 3.22 0.36 12.7 7
7.2 0.39 0.62 11 0.047 66 178 0.9976 3.16 0.5 8.7 5
7.1 0.12 0.32 9.6 0.054 64 162 0.9962 3.4 0.41 9.4 5
7.8 0.26 0.49 3.1 0.045 21 116 0.9931 3.16 0.35 10.3 5
7.4 0.29 0.5 1.8 0.042 35 127 0.9937 3.45 0.5 10.2 7
7 0.3 0.51 13.6 0.05 40 168 0.9976 3.07 0.52 9.6 7
7.5 0.24 0.31 13.1 0.05 26 180 0.99884 3.05 0.53 9.1 6
7 0.29 0.33 0.9 0.041 20 117 0.99048 3.21 0.5 11.4 5
6.5 0.19 0.32 1.4 0.04 31 132 0.9922 3.36 0.54 10.8 7
6.3 0.24 0.29 13.7 0.035 53 134 0.99567 3.17 0.38 10.6 6
6.5 0.22 0.19 1.1 0.064 36 191 0.99297 3.05 0.5 9.5 6
7.9 0.18 0.33 1.2 0.033 20 72 0.9922 3.12 0.38 10.5 7
5.9 0.29 0.32 1.4 0.022 17 47 0.9899 3.35 0.35 11.5 6
7.2 0.615 0.1 1.4 0.068 25 154 0.99499 3.2 0.48 9.7 4
8 0.29 0.49 11.7 0.035 40 131 0.9958 3.14 0.34 10.8 5
7.1 0.29 0.34 7.8 0.036 49 128 0.99397 3.21 0.4 10.7 6
7.4 0.41 0.66 10.8 0.051 77 194 0.9976 3.05 0.46 8.7 5
8.8 0.36 0.44 1.9 0.04 9 121 0.9953 3.19 0.48 9.9 6
9.4 0.42 0.32 6.5 0.027 20 167 0.99479 3.08 0.43 10.6 5
6.5 0.22 0.28 3.7 0.059 29 151 0.99177 3.23 0.41 12.1 7
7.4 0.33 0.26 15.6 0.049 67 210 0.99907 3.06 0.68 9.5 5
6.2 0.27 0.18 1.5 0.028 20 111 0.99228 3.41 0.5 10 5
7.5 0.305 0.38 1.4 0.047 30 95 0.99158 3.22 0.52 11.5 7
6.6 0.32 0.27 10.9 0.041 37 146 0.9963 3.24 0.47 10 5
6.1 0.28 0.32 2.5 0.042 23 218.5 0.9935 3.27 0.6 9.8 5
6.7 0.37 0.25 2.5 0.028 24 84 0.9909 3.14 0.36 11.7 6
7.6 0.27 0.34 5 0.04 18 56 0.99084 3.06 0.48 12.4 6
8.6 0.33 0.34 11.8 0.059 42 240 0.99882 3.17 0.52 10 6
7.4 0.32 0.55 16.6 0.056 53 238 1.0017 2.96 0.58 8.7 6
6.4 0.34 0.1 1.1 0.048 19 84 0.9927 3.21 0.38 9.8 5
7.4 0.26 0.32 3.7 0.032 29 193 0.99134 3.1 0.67 12.5 6
6.6 0.27 0.33 1.4 0.042 24 183 0.99215 3.29 0.46 10.7 5
6.4 0.24 0.32 14.9 0.047 54 162 0.9968 3.28 0.5 10.2 6
6.5 0.3 0.27 4 0.038 37 97 0.99026 3.2 0.6 12.6 8
5.7 0.22 0.29 3.5 0.04 27 146 0.98999 3.17 0.36 12.1 6
4.8 0.17 0.28 2.9 0.03 22 111 0.9902 3.38 0.34 11.3 7
6 0.24 0.27 1.9 0.048 40 170 0.9938 3.64 0.54 10 7
8 0.2 0.44 1 0.057 24 111 0.99158 3.09 0.32 11.2 6
6.6 0.19 0.99 1.2 0.122 45 129 0.9936 3.09 0.31 8.7 6
7.7 0.24 0.27 1.8 0.051 52 190 0.9928 3.23 0.5 10.8 6
7.4 0.2 0.37 16.95 0.048 43 190 0.9995 3.03 0.42 9.2 6
7 0.45 0.34 19.8 0.04 12 67 0.9976 3.07 0.38 11 6
7.1 0.145 0.33 4.6 0.05 33 131 0.9942 3.28 0.4 9.6 6
8.7 0.24 0.35 0.6 0.042 11 71 0.9926 3.08 0.38 10.6 5
5.2 0.3 0.34 1.5 0.038 18 96 0.98942 3.56 0.48 13 8
8.2 0.22 0.3 1.8 0.047 47 185 0.9933 3.13 0.5 10.2 6
8.6 0.36 0.26 11.1 0.03 43.5 171 0.9948 3.03 0.49 12 5
6.6 0.36 0.24 0.9 0.038 15 72 0.99066 3.23 0.39 11 5
6.3 0.18 0.22 1.5 0.043 45 155 0.99238 3.19 0.48 10.2 5
7.9 0.34 0.44 6.5 0.027 47 126 0.99124 2.96 0.37 12.5 6
6.3 0.21 0.31 1.2 0.043 30 117 0.99158 3.49 0.68 11 6
7.1 0.44 0.27 8.4 0.057 60 160 0.99257 3.16 0.36 11.8 6
6.4 0.26 0.35 7.7 0.056 45 191 0.99527 3.16 0.5 9.5 5
6.7 0.34 0.3 8.5 0.059 24 152 0.99615 3.46 0.64 11 7
5.4 0.22 0.29 1.2 0.045 69 152 0.99178 3.76 0.63 11 7
8.2 0.22 0.36 6.8 0.034 12 90 0.9944 3.01 0.38 10.5 8
5.9 0.415 0.13 1.4 0.04 11 64 0.9922 3.29 0.52 10.5 5
7.5 0.32 0.49 1.7 0.031 44 109 0.9906 3.07 0.46 12.5 6
7.6 0.19 0.41 1.1 0.04 38 143 0.9907 2.92 0.42 11.4 5
7.2 0.21 0.36 15.7 0.045 68 183 0.99922 3.25 0.76 9.4 5
7.2 0.28 0.54 16.7 0.045 54 200 0.999 3.08 0.49 9.5 6
6.4 0.16 0.44 1.2 0.051 39 122 0.99058 3.11 0.75 11.3 7
6.4 0.29 0.57 1 0.06 15 120 0.9924 3.06 0.41 9.5 5
6.4 0.29 0.18 15 0.04 21 116 0.99736 3.14 0.5 9.2 5
6.1 0.28 0.25 6.9 0.056 44 201 0.9955 3.19 0.4 9.1 6
5.1 0.33 0.22 1.6 0.027 18 89 0.9893 3.51 0.38 12.5 7
6.4 0.27 0.45 8.3 0.05 52 196 0.9955 3.18 0.48 9.5 5
8.2 0.17 0.32 1.5 0.05 17 101 0.994 3.14 0.58 9.5 5
6.3 0.19 0.33 10.1 0.063 63 133 0.99561 2.86 0.41 9.1 5
7.3 0.23 0.37 1.9 0.041 51 165 0.9908 3.26 0.4 12.2 8
7.7 0.32 0.48 2.3 0.04 28 114 0.9911 3.2 0.52 12.8 7
