x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 y1  
8.1 0.26 0.33 11.1 0.052 52.5 158 0.9976 3.03 0.49 10.2 7
8.1 0.3 0.49 12.3 0.049 50 144 0.9971 3.09 0.57 10.2 7
6.5 0.22 0.31 3.9 0.046 17 106 0.99098 3.15 0.31 11.5 5
5.8 0.3 0.12 1.6 0.036 57 163 0.99239 3.38 0.59 10.5 6
6.4 0.12 0.49 6.4 0.042 49 161 0.9945 3.34 0.44 10.4 6
5.9 0.2 0.23 1.5 0.037 38 93 0.99021 3.36 0.49 12 6
6.9 0.2 0.34 1.9 0.043 25 136 0.9935 3.31 0.6 10.1 4
6 0.13 0.36 1.6 0.052 23 72 0.98974 3.1 0.5 11.5 7
6.8 0.27 0.22 17.8 0.034 16 116 0.9989 3.07 0.53 9.2 5
7.3 0.51 0.29 11.3 0.034 61 224 0.99683 3.14 0.56 9.5 6
6.5 0.24 0.39 17.3 0.052 22 126 0.99888 3.11 0.47 9.2 6
6.6 0.3 0.24 1.2 0.034 17 121 0.9933 3.13 0.36 9.2 5
5.8 0.61 0.01 8.4 0.041 31 104 0.9909 3.26 0.72 14.05 7
6.6 0.17 0.26 7.4 0.052 45 128 0.99388 3.16 0.37 10 6
6.2 0.32 0.12 4.8 0.054 6 97 0.99424 3.16 0.5 9.3 5
5.8 0.28 0.3 3.9 0.026 36 105 0.98963 3.26 0.58 12.75 6
7.7 0.3 0.32 1.6 0.037 23 124 0.9919 2.93 0.33 11 6
6.2 0.47 0.19 8.3 0.029 24 142 0.992 3.22 0.45 12.3 6
6.4 0.18 0.48 4 0.186 64 150 0.9945 3.06 0.4 9.3 5
6.6 0.56 0.15 10 0.037 38 157 0.99642 3.28 0.52 9.4 5
6.9 0.2 0.5 10 0.036 78 167 0.9964 3.15 0.55 10.2 6
6.2 0.28 0.27 10.3 0.03 26 108 0.99388 3.2 0.36 10.7 6
7 0.19 0.23 5.7 0.123 27 104 0.9954 3.04 0.54 9.4 6
6.8 0.24 0.31 18.3 0.046 40 142 1 3.3 0.41 8.7 5
7 0.35 0.24 1.9 0.04 21 144 0.9923 3.35 0.38 11 5
6.3 0.22 0.43 4.55 0.038 31 130 0.9918 3.35 0.33 11.5 7
5.5 0.62 0.33 1.7 0.037 24 118 0.98758 3.15 0.39 13.55 6
5.8 0.31 0.32 4.5 0.024 28 94 0.98906 3.25 0.52 13.7 7
6.7 0.3 0.74 5 0.038 35 157 0.9945 3.21 0.46 9.9 5
6.7 0.47 0.34 8.9 0.043 31 172 0.9964 3.22 0.6 9.2 5
5.1 0.23 0.18 1 0.053 13 99 0.98956 3.22 0.39 11.5 5
9.8 0.44 0.4 2.8 0.036 35 167 0.9956 2.97 0.39 9.2 5
6.9 0.19 0.33 1.6 0.039 27 98 0.9898 3.09 0.46 12.3 7
6 0.25 0.4 5.7 0.052 56 152 0.99398 3.16 0.88 10.5 6
7.3 0.26 0.33 11.8 0.057 48 127 0.99693 3.1 0.55 10 6
6.8 0.26 0.34 15.1 0.06 42 162 0.99705 3.24 0.52 10.5 3
8 0.25 0.13 17.2 0.036 49 219 0.9996 2.96 0.46 9.7 5
7.9 0.3 0.6 1.85 0.048 13 106 0.99331 3.24 0.49 11.85 5
7 0.3 0.28 2.2 0.042 21 177 0.99166 3.2 0.57 11.4 5
7.9 0.34 0.44 6.5 0.027 47 126 0.99124 2.96 0.37 12.5 6
8.4 0.31 0.31 0.95 0.021 52 148 0.99038 2.93 0.32 11.5 5
7.4 0.27 0.48 1.1 0.047 17 132 0.9914 3.19 0.49 11.6 6
7.2 0.23 0.19 13.7 0.052 47 197 0.99865 3.12 0.53 9 5
8.2 0.42 0.29 4.1 0.03 31 100 0.9911 3 0.32 12.8 7
7.1 0.17 0.38 7.4 0.052 49 182 0.9958 3.35 0.52 9.6 6
7.6 0.16 0.44 1.4 0.043 25 109 0.9932 3.11 0.75 10.3 6
6.6 0.35 0.34 4.9 0.032 9 125 0.99253 3.32 0.81 12 5
6.6 0.33 0.31 1.3 0.02 29 89 0.99035 3.26 0.44 12.4 8
6.7 0.19 0.36 1.1 0.026 63 143 0.9912 3.27 0.48 11 6
7.5 0.19 0.49 1.8 0.055 19 110 0.9946 3.33 0.44 9.9 5
6.5 0.24 0.29 8.2 0.043 32 156 0.99453 3.13 0.7 10.1 6
5.7 0.22 0.22 16.65 0.044 39 110 0.99855 3.24 0.48 9 6
7 0.28 0.32 1.7 0.038 27 128 0.99375 3.2 0.62 10.2 6
7.2 0.4 0.24 8.5 0.055 45 151 0.99626 3.2 0.52 9.2 5
6.5 0.13 0.27 2.6 0.035 32 76 0.9914 3.21 0.76 11.333 6
6.8 0.17 0.34 2 0.04 38 111 0.99 3.24 0.45 12.9 6
6.2 0.23 0.36 17.2 0.039 37 130 0.99946 3.23 0.43 8.8 6
7.5 0.28 0.33 7.7 0.048 42 180 0.9974 3.37 0.59 10.1 6
6.8 0.36 0.24 4.6 0.039 24 124 0.9909 3.27 0.34 12.6 7
7.1 0.26 0.29 12.4 0.044 62 240 0.9969 3.04 0.42 9.2 6
6.4 0.18 0.31 1.6 0.049 36 127 0.9934 3.6 0.67 10.4 7
8.2 0.37 0.36 1 0.034 17 93 0.9906 3.04 0.32 11.7 8
6.9 0.28 0.22 10 0.052 36 131 0.99696 3.08 0.46 9.6 5
7.8 0.25 0.37 1 0.043 10 80 0.99128 3.08 0.38 11.4 5
6.2 0.43 0.49 6.4 0.045 12 115 0.9963 3.27 0.57 9 4
7.6 0.23 0.64 12.9 0.033 54 170 0.998 3 0.53 8.8 5
6.4 0.44 0.26 2 0.054 20 180 0.9952 3.58 0.57 10 5
6.9 0.25 0.33 1.2 0.035 35 158 0.99082 3.02 0.58 11.3 6
7 0.21 0.28 8.6 0.045 37 221 0.9954 3.25 0.54 10.4 6
6.2 0.37 0.3 6.6 0.346 79 200 0.9954 3.29 0.58 9.6 5
6.5 0.25 0.27 17.4 0.064 29 140 0.99776 3.2 0.49 10.1 6
7.8 0.23 0.28 4.75 0.042 45 166 0.9928 2.96 0.4 11.5 5
6.3 0.48 0.04 1.1 0.046 30 99 0.9928 3.24 0.36 9.6 6
7.3 0.28 0.42 1.2 0.033 29 142 0.99205 3.17 0.43 10.7 4
6.9 0.23 0.35 6.9 0.03 45 116 0.99244 2.8 0.54 11 6
6.4 0.37 0.2 5.6 0.117 61 183 0.99459 3.24 0.43 9.5 5
6 0.24 0.32 6.3 0.03 34 129 0.9946 3.52 0.41 10.4 5
6.4 0.31 0.4 6.2 0.04 46 169 0.9953 3.15 0.46 9.3 6
8.1 0.25 0.38 3.8 0.051 18 129 0.9928 3.21 0.38 11.5 6
5.2 0.24 0.45 3.8 0.027 21 128 0.992 3.55 0.49 11.2 8
8.3 0.16 0.37 7.9 0.025 38 107 0.99306 2.93 0.37 11.9 6
6.1 0.17 0.28 4.5 0.033 46 150 0.9933 3.43 0.49 10.9 6
6.2 0.31 0.23 3.3 0.052 34 113 0.99429 3.16 0.48 8.4 5
7.4 0.18 0.3 8.8 0.064 26 103 0.9961 2.94 0.56 9.3 5
7 0.34 0.3 1.8 0.045 44 142 0.9914 2.99 0.45 10.8 6
7.5 0.25 0.32 8.2 0.024 53 209 0.99563 3.12 0.46 10.8 6
6.8 0.29 0.5 13.3 0.053 48 194 0.9974 3.09 0.45 9.4 5
6.9 0.26 0.29 4.2 0.043 33 114 0.9902 3.16 0.31 12.5 6
6.4 0.17 0.34 1.5 0.091 42 135 0.9938 3.25 0.49 9.6 7
6.9 0.18 0.36 1.3 0.036 40 117 0.9934 3.27 0.95 9.5 7
6.9 0.21 0.81 1.1 0.137 52 123 0.9932 3.03 0.39 9.2 6
7.6 0.23 0.4 5.2 0.066 14 91 0.99488 3.17 0.8 9.7 5
6.3 0.27 0.29 12.2 0.044 59 196 0.99782 3.14 0.4 8.8 6
6.2 0.3 0.21 1.1 0.032 31 111 0.9889 2.97 0.42 12.2 6
7.1 0.53 0.24 0.8 0.029 29 86 0.993 3.16 0.32 9.1 4
6.5 0.35 0.31 10.2 0.069 58 170 0.99692 3.18 0.49 9.4 5
5.9 0.14 0.2 1.6 0.04 26 114 0.99105 3.25 0.45 11.4 6
6.9 0.32 0.3 1.8 0.036 28 117 0.99269 3.24 0.48 11 6
6.4 0.22 0.38 9.1 0.044 35 127 0.99326 2.97 0.3 11 7
6.8 0.21 0.27 18.15 0.042 41 146 1.0001 3.3 0.36 8.7 5
6.5 0.34 0.28 1.8 0.041 43 188 0.9928 3.13 0.37 9.6 6
6.4 0.31 0.27 7.4 0.049 48 169 0.99323 3.27 0.45 11.1 6
5.6 0.2 0.36 2.5 0.048 16 125 0.99282 3.49 0.49 10 6
7 0.11 0.32 4.6 0.057 59 144 0.9956 3.55 0.44 9.4 7
7.6 0.27 0.33 2 0.059 19 175 0.9944 3.22 0.56 9.9 5
6 0.28 0.24 17.8 0.047 42 111 0.99896 3.1 0.45 8.9 6
9 0.22 0.49 10.4 0.048 52 195 0.9987 3.31 0.44 10.2 6
6.4 0.29 0.44 3.6 0.197 75 183 0.9942 3.01 0.38 9.1 5
8.6 0.18 0.36 1.8 0.04 24 187 0.9956 3.25 0.55 9.5 6
6.1 0.18 0.36 2 0.038 20 249.5 0.9923 3.37 0.79 11.3 6
7.4 0.25 0.28 7.25 0.028 14 78 0.99238 2.94 0.37 11.5 7
7.8 0.39 0.26 9.9 0.059 33 181 0.9955 3.04 0.42 10.9 6
6.8 0.22 0.3 13.6 0.055 50 180 0.9984 3.44 0.39 9.8 5
7.4 0.17 0.29 1.4 0.047 23 107 0.9939 3.52 0.65 10.4 6
7 0.35 0.17 1.1 0.049 7 119 0.99297 3.13 0.36 9.7 6
9.3 0.34 0.49 7.3 0.052 30 146 0.998 3.17 0.61 10.2 5
7.9 0.29 0.39 6.7 0.036 6 117 0.9938 3.12 0.42 10.7 5
7.7 0.26 0.4 1.1 0.042 9 60 0.9915 2.89 0.5 10.6 5
6 0.24 0.28 3.95 0.038 61 134 0.99146 3.3 0.54 11.3 7
6.1 0.36 0.41 19.35 0.07 67 207 1.0012 3.39 0.53 9.1 5
4.7 0.145 0.29 1 0.042 35 90 0.9908 3.76 0.49 11.3 6
7.3 0.22 0.37 14.3 0.063 48 191 0.9978 2.89 0.38 9 6
7.1 0.18 0.32 12.2 0.048 36 125 0.9967 2.92 0.54 9.4 6
7.6 0.26 0.58 7.9 0.041 62 180 0.9966 3.07 0.38 9 5
6.7 0.33 0.49 1.6 0.167 20 94 0.9914 3.11 0.5 11.4 6
6.6 0.43 0.24 11.9 0.04 54 159 0.99622 3.14 0.54 9.8 6
6.4 0.36 0.2 5.7 0.118 61 172 0.9946 3.24 0.43 9.5 6
8.3 0.22 0.38 14.8 0.054 32 126 1.0002 3.22 0.5 9.7 5
7 0.29 0.54 10.7 0.046 59 234 0.9966 3.05 0.61 9.5 5
6.2 0.21 0.18 11.6 0.044 61 155 0.99655 3.14 0.52 9.4 6
7.6 0.67 0.14 1.5 0.074 25 168 0.9937 3.05 0.51 9.3 5
5.8 0.36 0.38 0.9 0.037 3 75 0.9904 3.28 0.34 11.4 4
6.8 0.32 0.39 9.6 0.026 34 124 0.99286 3.18 0.35 12.1 6
6.5 0.23 0.2 7.5 0.05 44 179 0.99504 3.18 0.48 9.5333 5
6 0.39 0.26 2.7 0.038 39 187 0.99325 3.41 0.5 10.8 6
7 0.16 0.3 2.6 0.043 34 90 0.99047 2.88 0.47 11.2 6
5.9 0.25 0.19 12.4 0.047 50 162 0.9973 3.35 0.38 9.5 5
9.4 0.24 0.29 8.5 0.037 124 208 0.99395 2.9 0.38 11 3
5.8 0.3 0.23 1.5 0.034 37 121 0.98871 2.96 0.34 12.1 6
6.7 0.24 0.26 12.6 0.053 44 182 0.99802 3.42 0.42 9.7 5
8.5 0.32 0.36 14.9 0.041 47 190 0.9982 3.08 0.31 10 6
7.3 0.25 0.36 13.1 0.05 35 200 0.9986 3.04 0.46 8.9 7
7.2 0.19 0.39 1.2 0.036 32 85 0.9918 3.16 0.5 10.5 5
6 0.36 0.16 6.3 0.036 36 191 0.9942 3.17 0.62 9.8 5
6.8 0.25 0.24 1.6 0.045 39 164 0.99402 3.53 0.58 10.8 5
6.3 0.34 0.29 6.2 0.046 29 227 0.9952 3.29 0.53 10.1 6
6.8 0.3 0.35 2.8 0.038 10 164 0.9912 3.09 0.53 12 6
7.9 0.44 0.37 5.85 0.033 27 93 0.992 3.16 0.54 12.6 7
8.1 0.25 0.34 10.1 0.05 30 121 0.99724 3.17 0.49 10.1 6
6.9 0.23 0.33 12.8 0.056 44 169 0.998 3.42 0.42 9.8 6
6.8 0.23 0.3 1.7 0.043 19 95 0.99207 3.17 0.46 10.7 7
5.6 0.26 0 10.2 0.038 13 111 0.99315 3.44 0.46 12.4 6
7.5 0.34 0.35 6 0.034 12 126 0.9924 3.16 0.39 12 7
8 0.45 0.36 8.8 0.026 50 151 0.9927 3.07 0.25 12.7 8
7.4 0.16 0.31 6.85 0.059 31 131 0.9952 3.29 0.34 9.7 5
7.3 0.4 0.26 5.45 0.016 26 90 0.98951 2.84 0.54 13.2 7
5.2 0.34 0.37 6.2 0.031 42 133 0.99076 3.25 0.41 12.5 6
7.2 0.31 0.35 7.2 0.046 45 178 0.9955 3.14 0.53 9.7 5
6.2 0.36 0.14 8.9 0.036 38 155 0.99622 3.27 0.5 9.4 5
6.7 0.3 0.44 18.5 0.057 65 224 0.99956 3.11 0.53 9.1 5
8.3 0.28 0.27 17.5 0.045 48 253 1.0001 3.02 0.56 9.1 6
7.8 0.49 0.49 7 0.043 29 149 0.9952 3.21 0.33 10 5
7.4 0.16 0.27 15.5 0.05 25 135 0.9984 2.9 0.43 8.7 7
6.9 0.26 0.27 4.2 0.031 20 80 0.99089 3.12 0.39 11.5 6
6.7 0.22 0.22 1.2 0.038 5 124 0.99098 3.1 0.37 11.2 4
5.9 0.46 0.14 2.7 0.042 27 160 0.9931 3.46 0.51 10.6 7
6.3 0.22 0.33 1.7 0.041 67 164 0.9928 3.32 0.56 10.4 6
7.3 0.23 0.24 0.9 0.031 29 86 0.98926 2.9 0.38 12.2 6
7.3 0.18 0.65 1.4 0.046 28 157 0.9946 3.33 0.62 9.4 6
7.5 0.31 0.51 14.8 0.039 62 204 0.9982 3.06 0.6 9.5 5
6 0.41 0.05 1.5 0.063 17 120 0.9932 3.21 0.56 9.2 6
6.8 0.25 0.28 5 0.035 42 126 0.99048 3.12 0.38 12.6 7
5.9 0.29 0.33 7.4 0.037 58 205 0.99495 3.26 0.41 9.6 5
7.2 0.22 0.35 5.5 0.054 37 183 0.99474 3.08 0.5 10.3 5
6 0.3 0.44 1.5 0.046 15 182 0.99455 3.5 0.52 10.4 5
7 0.27 0.74 1.5 0.036 27 122 0.9926 3.35 0.48 11.2 6
5.9 0.48 0.3 1.5 0.037 19 78 0.99057 3.47 0.42 11.9 7
7.1 0.27 0.24 12.6 0.044 48 118 0.99726 3.04 0.56 10 7
6.3 0.17 0.32 4.2 0.04 37 117 0.99182 3.24 0.43 11.3 6
6.6 0.285 0.49 11.4 0.035 57 137 0.99732 3.08 0.54 8.9 6
6.7 0.27 0.12 1.3 0.041 62 138 0.9921 3.21 0.42 10 6
6.6 0.22 0.35 1.4 0.05 23 83 0.99019 3.17 0.48 12 7
7.6 0.2 0.3 14.2 0.056 53 212.5 0.999 3.14 0.46 8.9 8
6.8 0.63 0.04 1.3 0.058 25 133 0.99271 3.17 0.39 10.2 4
7.7 0.29 0.29 4.8 0.06 27 156 0.99572 3.49 0.59 10.3 6
5.8 0.23 0.31 4.5 0.046 42 124 0.99324 3.31 0.64 10.8 6
5.6 0.34 0.25 2.5 0.046 47 182 0.99093 3.21 0.4 11.3 5
6.2 0.25 0.39 1.3 0.051 42 135 0.9906 3.23 0.4 11.1 6
5.2 0.31 0.2 2.4 0.027 27 117 0.98886 3.56 0.45 13 7
7.4 0.24 0.42 14 0.066 48 198 0.9979 2.89 0.42 8.9 6
6.7 0.3 0.29 2.8 0.025 37 107 0.99159 3.31 0.63 11.3 7
8.8 0.35 0.49 1 0.036 14 56 0.992 2.96 0.33 10.5 4
6 0.33 0.2 1.8 0.031 49 159 0.9919 3.41 0.53 11 6
6.9 0.28 0.27 2.1 0.036 42 121 0.9926 3.42 0.49 10.8 7
6.4 0.21 0.28 5.9 0.047 29 101 0.99278 3.15 0.4 11 6
6.5 0.17 0.31 1.5 0.041 34 121 0.99092 3.06 0.46 10.5 6
7.7 0.31 0.23 2 0.069 29 134 0.99382 3.11 0.62 9.8 5
7 0.3 0.51 13.6 0.05 40 168 0.9976 3.07 0.52 9.6 7
6.9 0.25 0.26 5.2 0.024 36 135 0.9948 3.16 0.72 10.7 7
6.5 0.41 0.24 14 0.048 24 113 0.9982 3.44 0.53 9.8 6
6.5 0.425 0.4 13.1 0.038 59 241 0.9979 3.23 0.57 9 5
7.3 0.34 0.39 5.2 0.04 45 163 0.9925 3.3 0.47 12.4 6
6.6 0.25 0.31 12.4 0.059 52 181 0.9984 3.51 0.47 9.8 6
5.7 0.28 0.28 2.2 0.019 15 65 0.9902 3.06 0.52 11.2 6
7.2 0.24 0.27 11.4 0.034 40 174 0.99773 3.2 0.44 9 5
6.3 0.35 0.3 5.7 0.035 8 97 0.9927 3.27 0.41 11 7
6.8 0.28 0.36 7 0.043 60 207 0.99556 3.16 0.49 9.6 6
7.3 0.42 0.38 6.8 0.045 29 122 0.9925 3.19 0.37 12.6 7
6.6 0.15 0.34 1 0.037 45 79 0.98949 2.96 0.5 11.7 6
6.8 0.19 0.4 9.85 0.055 41 103 0.99532 2.98 0.56 10.5 6
7.7 0.34 0.28 11 0.04 31 117 0.99815 3.27 0.29 9.2 6
7.9 0.33 0.28 31.6 0.053 35 176 1.0103 3.15 0.38 8.8 6
6.5 0.43 0.28 11.25 0.032 31 87 0.9922 3.02 0.38 12.4 6
5.8 0.32 0.38 4.75 0.033 23 94 0.991 3.42 0.42 11.8 7
6.5 0.36 0.31 13.55 0.053 20 113 0.99544 3.2 0.56 11 6
6.1 0.37 0.2 7.6 0.031 49 170 0.99558 3.22 0.48 9.5 5
7 0.26 0.34 10.9 0.038 25 84 0.99432 3.11 0.34 10.9 6
6.7 0.41 0.24 5.4 0.035 33 115 0.9901 3.12 0.44 12.893 7
7.5 0.28 0.34 4.2 0.028 36 116 0.991 2.99 0.41 12.3 8
6 0.29 0.41 10.8 0.048 55 149 0.9937 3.09 0.59 10.967 7
6.3 0.23 0.3 1.8 0.033 16 91 0.9906 3.28 0.4 11.8 6
6.9 0.36 0.28 13.55 0.048 51 189 0.99782 3 0.6 9.5 7
6.4 0.28 0.56 1.7 0.156 49 106 0.99354 3.1 0.37 9.2 6
6.9 0.24 0.33 4.8 0.04 16 131 0.9936 3.26 0.64 10.7 6
7 0.32 0.29 7.6 0.025 35 124 0.99162 3.15 0.65 12.8 7
6.8 0.15 0.41 12.9 0.044 79.5 182 0.99742 3.24 0.78 10.2 6
6.1 0.27 0.31 3.9 0.034 42 137 0.99218 3.24 0.46 10.9 6
6.2 0.27 0.49 1.4 0.05 20 74 0.9931 3.32 0.44 9.8 6
7.6 0.27 0.25 13.9 0.05 45 199 0.9984 3.34 0.5 9.8 6
6.9 0.3 0.21 15.7 0.056 49 159 0.99827 3.11 0.48 9 5
7.4 0.19 0.31 14.5 0.045 39 193 0.9986 3.1 0.5 9.2 6
7.4 0.26 0.43 6 0.022 22 125 0.9928 3.13 0.55 11.5 6
7.3 0.25 0.27 3.8 0.047 16 79 0.99173 3.07 0.46 11.3 6
7.9 0.27 0.27 1.7 0.034 25 122 0.99088 2.97 0.51 11.9 6
7.4 0.19 0.31 14.5 0.045 39 193 0.9986 3.1 0.5 9.2 6
5.6 0.185 0.19 7.1 0.048 36 110 0.99438 3.26 0.41 9.5 6
6.8 0.3 0.33 12.8 0.041 60 168 0.99659 3.1 0.56 9.8 5
7 0.23 0.42 18.05 0.05 35 144 0.9999 3.22 0.42 8.8 5
6.8 0.45 0.28 26.05 0.031 27 122 1.003 3.06 0.42 10.6 6
6.2 0.26 0.2 8 0.047 35 111 0.99445 3.11 0.42 10.4 6
7.8 0.16 0.41 1.7 0.026 29 140 0.991 3.02 0.78 12.5 6
6.6 0.29 0.31 3.9 0.027 39 96 0.99035 3.24 0.6 12.6 8
5.3 0.6 0.34 1.4 0.031 3 60 0.98854 3.27 0.38 13 6
6.8 0.3 0.24 6.6 0.123 35 116 0.9953 3.07 0.48 9.4 5
6.7 0.24 0.32 9 0.023 20 109 0.99262 3.34 0.35 12.6 6
6.1 0.44 0.28 4.25 0.032 43 132 0.9916 3.26 0.47 11.267 7
6.8 0.32 0.34 6 0.05 5 129 0.9953 3.19 0.4 9.1 5
6.9 0.115 0.35 5.4 0.048 36 108 0.9939 3.32 0.42 10.2 6
6.5 0.21 0.35 5.7 0.043 47 197 0.99392 3.24 0.5 10.1 6
8 0.22 0.42 14.6 0.044 45 163 1.0003 3.21 0.69 8.6 7
7 0.14 0.32 9 0.039 54 141 0.9956 3.22 0.43 9.4 6
7 0.36 0.25 5.7 0.015 14 73 0.98963 2.82 0.59 13.2 6
6.6 0.35 0.26 2.7 0.045 19 129 0.98952 3.24 0.48 13 7
7.3 0.26 0.33 17.85 0.049 41.5 195 1 3.06 0.44 9.1 7
6 0.31 0.27 2.3 0.042 19 120 0.98952 3.32 0.41 12.7 7
6.1 0.27 0.32 6.2 0.048 47 161 0.99281 3.22 0.6 11 6
6.1 0.21 0.38 1.5 0.039 37 122 0.98972 3.2 0.43 12 6
6 0.19 0.26 1.4 0.039 30 104 0.98998 3.32 0.41 12.4 6
7.3 0.24 0.29 1.2 0.037 37 97 0.9926 3.19 0.7 10.1 6
7.7 0.3 0.42 14.3 0.045 45 213 0.9991 3.18 0.63 9.2 5
7.5 0.28 0.41 1.3 0.044 11 126 0.99293 3.28 0.45 10.3 5
6.9 0.3 0.3 1.3 0.053 24 186 0.99361 3.29 0.54 9.9 4
7 0.2 0.37 2 0.03 26 136 0.9932 3.28 0.61 10.2 6
6.6 0.26 0.56 15.4 0.053 32 141 0.9981 3.11 0.49 9.3 5
6 0.19 0.29 1.2 0.046 29 92 0.99033 3.22 0.53 11.3 6
6.5 0.19 0.28 1.4 0.046 22 90 0.99038 3.18 0.51 11.7 7
7.9 0.345 0.51 15.3 0.047 54 171 0.9987 3.09 0.51 9.1 5
5.3 0.275 0.24 7.4 0.038 28 114 0.99313 3.38 0.51 11 6
7.8 0.43 0.49 13 0.033 37 158 0.9955 3.14 0.35 11.3 6
6.2 0.25 0.54 7 0.046 58 176 0.99454 3.19 0.7 10.4 5
6.9 0.17 0.25 1.6 0.047 34 132 0.9914 3.16 0.48 11.4 5
5.7 0.26 0.27 4.1 0.201 73.5 189.5 0.9942 3.27 0.38 9.4 6
8.5 0.21 0.41 4.3 0.036 24 99 0.9947 3.18 0.53 9.7 6
8.3 0.3 0.36 10 0.042 33 169 0.9982 3.23 0.51 9.3 6
8.7 0.49 0.57 17.8 0.052 34 243 1.0007 2.98 0.82 9 5
7 0.28 0.39 8.7 0.051 32 141 0.9961 3.38 0.53 10.5 6
5.8 0.13 0.22 12.7 0.058 24 183 0.9956 3.32 0.42 11.7 6
6.3 0.2 0.24 1.7 0.052 36 135 0.99374 3.8 0.66 10.8 6
7.4 0.16 0.3 13.7 0.056 33 168 0.99825 2.9 0.44 8.7 7
5.8 0.275 0.3 5.4 0.043 41 149 0.9926 3.33 0.42 10.8 7
5.8 0.2 0.3 1.5 0.031 21 57 0.99115 3.44 0.55 11 6
6.6 0.32 0.22 16.7 0.046 38 133 0.9979 3.22 0.67 10.4 6
6.4 0.23 0.27 2.1 0.042 35 100 0.99094 3.03 0.63 10.9 6
5.4 0.29 0.38 1.2 0.029 31 132 0.98895 3.28 0.36 12.4 6
7.4 0.16 0.3 13.7 0.056 33 168 0.99825 2.9 0.44 8.7 7
7 0.24 0.24 1.8 0.047 29 91 0.99251 3.3 0.43 9.9 6
6.6 0.19 0.43 10.9 0.045 53 154 0.99752 3.52 0.77 10.4 6
6.5 0.37 0.33 3.9 0.027 40 130 0.9906 3.28 0.39 12.7 7
7.6 0.32 0.25 9.5 0.03 15 136 0.99367 3.1 0.44 12.1 6
6.8 0.3 0.26 20.3 0.037 45 150 0.99727 3.04 0.38 12.3 6
6.7 0.26 0.29 7.1 0.036 28 100 0.99534 3.08 0.36 9.3 6
6 0.33 0.2 1.8 0.031 49 159 0.9919 3.41 0.53 11 6
7.2 0.47 0.65 8.3 0.083 27 182 0.9964 3 0.35 9.2 5
9 0.17 0.49 1 0.039 46 131 0.993 3.09 0.51 10.5 7
7 0.39 0.21 10.7 0.098 13 91 0.99657 3.03 0.47 9.3 5
6.6 0.45 0.43 7.2 0.064 31 186 0.9954 3.12 0.44 9.4 5
8.4 0.19 0.43 2.1 0.052 20 104 0.994 2.85 0.46 9.5 5
5.9 0.37 0.32 1.6 0.029 41 102 0.98916 3.41 0.55 12.7 7
6.1 0.16 0.37 1.1 0.031 37 97 0.9922 3.4 0.58 10.5 6
7.5 0.32 0.24 4.6 0.053 8 134 0.9958 3.14 0.5 9.1 3
7.8 0.29 0.36 7 0.042 38 161 0.9941 3.26 0.37 11.2 8
6.6 0.29 0.29 1.8 0.036 38 102 0.98819 3.08 0.42 13.7 7
5.6 0.42 0.34 2.4 0.022 34 97 0.98915 3.22 0.38 12.8 7
8.3 0.14 0.34 1.1 0.042 7 47 0.9934 3.47 0.4 10.2 6
5.4 0.255 0.33 1.2 0.051 29 122 0.99048 3.37 0.66 11.3 6
6.6 0.21 0.6 1.1 0.135 61 144 0.9927 3.12 0.39 9.3 7
7.9 0.21 0.39 2 0.057 21 138 0.99176 3.05 0.52 10.9 5
7.1 0.23 0.39 1.6 0.032 12 65 0.9898 3.25 0.4 12.7 7
6.1 0.22 0.49 1.5 0.051 18 87 0.9928 3.3 0.46 9.6 5
7.3 0.4 0.28 6.5 0.037 26 97 0.99148 3.16 0.58 12.6 7
6.2 0.17 0.3 1.1 0.037 14 79 0.993 3.5 0.54 10.3 6
6.2 0.25 0.44 15.8 0.057 39 167 0.99804 3.14 0.51 9.2 5
6.9 0.49 0.24 1.2 0.049 13 125 0.9932 3.17 0.51 9.4 5
5.4 0.24 0.18 2.3 0.05 22 145 0.99207 3.24 0.46 10.3 5
7.1 0.24 0.34 1.2 0.045 6 132 0.99132 3.16 0.46 11.2 4
6.8 0.37 0.28 1.9 0.024 64 106 0.98993 3.45 0.6 12.6 8
7 0.35 0.31 1.8 0.069 15 162 0.9944 3.18 0.47 9.4 5
7.7 0.275 0.3 1 0.039 19 75 0.992 3.01 0.56 10.7 5
5.7 0.21 0.24 2.3 0.047 60 189 0.995 3.65 0.72 10.1 6
6.4 0.28 0.29 1.6 0.052 34 127 0.9929 3.48 0.56 10.5 7
6.1 0.41 0.2 12.6 0.032 54 136 0.99516 2.91 0.43 10.6 6
7.4 0.25 0.36 13.2 0.067 53 178 0.9976 3.01 0.48 9 6
7 0.27 0.41 18.75 0.042 34 157 1.0002 2.96 0.5 9.1 5
6 0.24 0.41 1.3 0.036 42 118 0.99018 3.04 0.64 11.733 6
7.7 0.26 0.34 6.4 0.05 36 163 0.9937 3.19 0.7 11.5 6
5.6 0.35 0.4 6.3 0.022 23 174 0.9922 3.54 0.5 11.6 7
6.4 0.16 0.31 5.3 0.043 42 157 0.99455 3.35 0.47 10.5 5
7.2 0.37 0.4 11.6 0.032 34 214 0.9963 3.1 0.51 9.8 6
5.6 0.12 0.33 2.9 0.044 21 73 0.98896 3.17 0.32 12.9 8
6.2 0.18 0.3 1 0.031 23 73 0.99032 3.23 0.52 11.3 6
