x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 y1  
8.2 0.3 0.44 12.4 0.043 52 154 0.99452 3.04 0.33 12 6
7.3 0.27 0.3 1.3 0.04 26 84 0.99222 3.28 0.53 10.7 6
7.9 0.28 0.41 2 0.044 50 152 0.9934 3.45 0.49 10.7 8
6.5 0.14 0.33 7.6 0.05 53 189 0.9966 3.25 0.49 8.6 5
6.6 0.14 0.44 1.6 0.042 47 140 0.993 3.32 0.51 10.2 6
5.2 0.16 0.34 0.8 0.029 26 77 0.99155 3.25 0.51 10.1 6
5.7 0.23 0.25 7.95 0.042 16 108 0.99486 3.44 0.61 10.3 6
7.7 0.39 0.49 7.7 0.036 11 110 0.9966 3.33 0.76 10 6
6.9 0.4 0.17 12.9 0.033 59 186 0.99754 3.08 0.49 9.4 5
6.3 0.28 0.47 11.2 0.04 61 183 0.99592 3.12 0.51 9.5 6
5.8 0.15 0.49 1.1 0.048 21 98 0.9929 3.19 0.48 9.2 5
6.8 0.11 0.27 8.6 0.044 45 104 0.99454 3.2 0.37 9.9 6
6.8 0.26 0.24 7.8 0.052 54 214 0.9961 3.13 0.47 8.9 5
6.5 0.31 0.14 7.5 0.044 34 133 0.9955 3.22 0.5 9.5 5
7.4 0.26 0.31 7.6 0.047 52 177 0.9962 3.13 0.45 8.9 6
6.7 0.16 0.49 2.4 0.046 57 187 0.9952 3.62 0.81 10.4 6
7 0.24 0.51 11 0.029 55 227 0.9965 3.03 0.61 9.5 5
6.1 0.24 0.3 1.5 0.045 22 61 0.992 3.31 0.54 10.4 5
7.1 0.13 0.38 1.8 0.046 14 114 0.9925 3.32 0.9 11.7 6
7.2 0.23 0.38 14.3 0.058 55 194 0.9979 3.09 0.44 9 6
5.9 0.3 0.47 7.85 0.03 19 133 0.9933 3.52 0.43 11.5 7
5.8 0.19 0.24 1.3 0.044 38 128 0.99362 3.77 0.6 10.6 5
5.9 0.23 0.3 12.9 0.054 57 170 0.9972 3.28 0.39 9.4 5
7 0.17 0.33 4 0.034 17 127 0.9934 3.19 0.39 10.6 7
7.7 0.44 0.24 11.2 0.031 41 167 0.9948 3.12 0.43 11.3 7
6.3 0.39 0.35 5.9 0.04 82.5 260 0.9941 3.12 0.66 10.1 5
7.6 0.31 0.29 10.5 0.04 21 145 0.9966 3.04 0.35 9.4 5
7.4 0.26 0.31 2.4 0.043 58 178 0.9941 3.42 0.68 10.6 6
6.3 0.3 0.19 7.7 0.049 47 184 0.99514 3.22 0.48 9.5 5
6.4 0.22 0.3 11.2 0.046 53 149 0.99479 3.21 0.34 10.8 5
7.5 0.21 0.68 10.9 0.045 38 133 0.9978 3 0.36 8.7 5
7.4 0.33 0.26 15.6 0.049 67 210 0.99907 3.06 0.68 9.5 5
7.5 0.17 0.34 1.4 0.035 13 102 0.9918 3.05 0.74 11 5
8.4 0.22 0.3 8.9 0.024 17 118 0.99456 2.99 0.34 10.5 6
7.3 0.25 0.36 13.1 0.05 35 200 0.9986 3.04 0.46 8.9 7
6.6 0.21 0.3 9.9 0.041 64 174 0.995 3.07 0.5 10.1 6
6.9 0.2 0.36 1.5 0.031 38 147 0.9931 3.35 0.56 11 6
6.9 0.25 0.24 3.6 0.057 13 85 0.9942 2.99 0.48 9.5 4
7.1 0.16 0.36 10.7 0.044 20 90 0.9959 3.16 0.44 10.9 7
6.9 0.38 0.29 13.65 0.048 52 189 0.99784 3 0.6 9.5 6
7.2 0.34 0.34 12.6 0.048 7 41 0.9942 3.19 0.4 11.7 5
7.2 0.21 0.36 15.7 0.045 68 183 0.99922 3.25 0.76 9.4 5
7.8 0.26 0.31 3.6 0.025 22 100 0.99066 2.99 0.47 12.1 7
6.7 0.47 0.34 8.9 0.043 31 172 0.9964 3.22 0.6 9.2 5
6.5 0.35 0.28 12.4 0.051 86 213 0.9962 3.16 0.51 9.9 6
7.1 0.31 0.25 11.2 0.048 32 136 0.99663 3.14 0.4 9.5 5
6.4 0.21 0.21 5.1 0.097 21 105 0.9939 3.07 0.46 9.6 5
6.6 0.39 0.38 9.7 0.053 49 226 0.99787 3.3 0.57 9.4 6
6.5 0.18 0.31 1.7 0.044 30 127 0.9928 3.49 0.5 10.2 7
7.6 0.48 0.28 10.4 0.049 57 205 0.99748 3.24 0.45 9.3 5
8.3 0.49 0.23 6.65 0.034 6 158 0.99344 3.05 0.48 11.2 5
6.1 0.31 0.34 2.8 0.042 59.5 162 0.99179 3.27 0.47 10.8 6
6.5 0.28 0.34 4.6 0.054 22 130 0.99193 3.2 0.46 12 7
5.9 0.21 0.24 12.1 0.044 53 165 0.9969 3.25 0.39 9.5 5
5.1 0.52 0.06 2.7 0.052 30 79 0.9932 3.32 0.43 9.3 5
7.5 0.24 0.31 13.1 0.05 26 180 0.99884 3.05 0.53 9.1 6
6.3 0.29 0.29 3.3 0.037 32 140 0.9895 3.17 0.36 12.8 7
5.6 0.19 0.27 0.9 0.04 52 103 0.99026 3.5 0.39 11.2 5
6 0.26 0.32 3.5 0.028 29 113 0.9912 3.4 0.71 12.3 7
7.3 0.23 0.41 14.6 0.048 73 223 0.99863 3.16 0.71 9.4 6
8.8 0.33 0.44 6.35 0.024 9 87 0.9917 2.96 0.4 12.6 7
5.1 0.33 0.22 1.6 0.027 18 89 0.9893 3.51 0.38 12.5 7
7 0.47 0.07 1.1 0.035 17 151 0.991 3.02 0.34 10.5 5
6.4 0.33 0.28 4 0.04 24 81 0.9903 3.26 0.64 12.6 7
7.5 0.22 0.32 2.4 0.045 29 100 0.99135 3.08 0.6 11.3 7
6.8 0.22 0.41 6.7 0.034 39 116 0.99245 3.18 0.46 11.5 6
5.5 0.29 0.3 1.1 0.022 20 110 0.98869 3.34 0.38 12.8 7
7.6 0.21 0.35 1.2 0.041 7 106 0.9914 3.06 0.45 11.3 4
5.8 0.28 0.27 2.6 0.054 30 156 0.9914 3.53 0.42 12.4 5
6.5 0.28 0.34 3.6 0.04 29 121 0.99111 3.28 0.48 12.1 7
9.1 0.28 0.49 2 0.059 10 112 0.9958 3.15 0.46 10.1 5
7.7 0.16 0.36 5.9 0.054 25 148 0.99578 3.25 0.54 10.2 6
6.3 0.2 0.19 12.3 0.048 54 145 0.99668 3.16 0.42 9.3 6
7.1 0.25 0.25 1.6 0.046 50 181 0.9925 3.2 0.42 11 7
8.4 0.58 0.27 12.15 0.033 37 116 0.9959 2.99 0.39 10.8 6
7.2 0.6 0.2 9.9 0.07 21 174 0.9971 3.03 0.54 9.1 5
6.7 0.25 0.13 1.2 0.041 81 174 0.992 3.14 0.42 9.8 5
5.6 0.21 0.4 1.3 0.041 81 147 0.9901 3.22 0.95 11.6 8
6 0.29 0.27 2.3 0.044 20 117 0.9895 3.31 0.41 12.7 7
5.7 0.4 0.35 5.1 0.026 17 113 0.99052 3.18 0.67 12.4 6
9.5 0.42 0.41 2.3 0.034 22 145 0.9951 3.06 0.52 11 6
6.5 0.34 0.36 11 0.052 53 247 0.9984 3.44 0.55 9.3 6
7.8 0.31 0.4 1.6 0.027 20 87 0.9911 3.15 0.48 11.9 6
6.4 0.23 0.35 4.6 0.039 43 147 0.99216 3.18 0.4 11 7
6 0.22 0.25 11.1 0.056 112 177 0.9961 3.08 0.36 9.4 6
6.5 0.14 0.32 2.7 0.037 18 89 0.9924 3.4 0.74 11.5 7
6.6 0.32 0.24 1.3 0.06 42.5 204 0.99512 3.59 0.51 9.2 5
6.9 0.21 0.62 6.3 0.042 7 109 0.99358 2.96 0.59 10.2 6
8.4 0.18 0.42 5.1 0.036 7 77 0.9939 3.16 0.52 11.7 5
7.7 0.34 0.28 11 0.04 31 117 0.99815 3.27 0.29 9.2 6
8.8 0.19 0.3 5 0.028 34 120 0.99242 2.94 0.47 11.2 5
8.5 0.19 0.49 3.5 0.044 29 117 0.9938 3.14 0.51 10.1 6
6.6 0.23 0.3 14.9 0.051 33 118 0.99835 3.04 0.54 9 6
6.1 0.22 0.46 1.8 0.16 34 74 0.9884 3.19 0.33 13.4 6
6.7 0.21 0.34 1.5 0.035 45 123 0.98949 3.24 0.36 12.6 7
5.7 0.255 0.65 1.2 0.079 17 137 0.99307 3.2 0.42 9.4 5
6.2 0.35 0.2 18.1 0.069 33 158 0.99908 3.15 0.5 8.8 6
6 0.32 0.3 1.9 0.033 41 142 0.98912 3.29 0.42 12.8 7
6.6 0.27 0.31 5.3 0.137 35 163 0.9951 3.2 0.38 9.3 5
7.3 0.3 0.42 7.35 0.025 51 175 0.9928 3.04 0.32 11.4 6
6 0.32 0.46 1.5 0.05 56 189 0.99308 3.24 0.49 9.6 5
5.9 0.29 0.16 7.9 0.044 48 197 0.99512 3.21 0.36 9.4 5
7.8 0.27 0.35 1.2 0.05 36 140 0.99138 3.09 0.45 11.2 5
6.1 0.2 0.25 1.2 0.038 34 128 0.9921 3.24 0.44 10.1 5
6.6 0.24 0.3 13 0.052 18 143 0.99825 3.37 0.49 9.4 6
9.2 0.71 0.23 6.2 0.042 15 93 0.9948 2.89 0.34 10.1 6
6.4 0.28 0.41 6.8 0.045 61 216 0.9952 3.09 0.46 9.4 5
7.4 0.38 0.34 8.3 0.052 44 168 0.99627 3.11 0.52 9.2 5
3.8 0.31 0.02 11.1 0.036 20 114 0.99248 3.75 0.44 12.4 6
8.6 0.18 0.28 0.8 0.032 25 78 0.99104 2.99 0.38 11.1 5
5.8 0.28 0.66 9.1 0.039 26 159 0.9965 3.66 0.55 10.8 5
6.2 0.28 0.22 7.3 0.041 26 157 0.9957 3.44 0.64 9.8 7
6.8 0.25 0.31 13.3 0.05 69 202 0.9972 3.22 0.48 9.7 6
5.6 0.19 0.46 1.1 0.032 33 115 0.9909 3.36 0.5 10.4 6
6.7 0.54 0.27 7.1 0.049 8 178 0.99502 3.16 0.38 9.4 4
7.3 0.41 0.24 6.8 0.057 41 163 0.9949 3.2 0.41 9.9 6
7.1 0.35 0.27 3.1 0.034 28 134 0.9897 3.26 0.38 13.1 7
6.2 0.27 0.26 12.1 0.046 43 127 0.9951 3.16 0.37 10.8 6
9 0.31 0.49 6.9 0.034 26 91 0.9937 2.99 0.34 11.5 5
6.8 0.28 0.44 11.5 0.04 58 223 0.9969 3.22 0.56 9.5 5
7.2 0.28 0.26 12.5 0.046 48 179 0.9975 3.1 0.52 9 6
6.5 0.25 0.5 7.6 0.047 54 184 0.99572 3.17 0.45 9.2 5
6.3 0.29 0.28 4.7 0.059 28 81 0.99036 3.24 0.56 12.7 8
7.6 0.31 0.49 3.95 0.044 27 131 0.9912 3.08 0.67 12.8 7
6.2 0.29 0.23 12.4 0.048 33 201 0.99612 3.11 0.56 9.9 6
5.8 0.28 0.3 1.5 0.026 31 114 0.98952 3.32 0.6 12.5 7
6.6 0.31 0.28 1.4 0.035 28 107 0.98836 3 0.4 13.2 6
7.2 0.24 0.3 1.2 0.037 11 95 0.98914 2.96 0.36 12.5 6
7.1 0.44 0.37 2.7 0.041 35 128 0.9896 3.07 0.43 13.5 7
7.1 0.37 0.3 6.2 0.04 49 139 0.99021 3.17 0.27 13.6 6
6.6 0.2 0.38 7.9 0.052 30 145 0.9947 3.32 0.56 11 7
8 0.25 0.13 17.2 0.036 49 219 0.9996 2.96 0.46 9.7 5
6.4 0.68 0.26 3.4 0.069 25 146 0.99347 3.18 0.4 9.3 5
7.4 0.28 0.25 11.9 0.053 25 148 0.9976 3.1 0.62 9.2 5
6.6 0.18 0.28 1.7 0.041 53 161 0.99207 3.13 0.45 10.2 6
6.3 0.3 0.91 8.2 0.034 50 199 0.99394 3.39 0.49 11.7 6
7.4 0.25 0.37 2.6 0.05 24 132 0.99138 3.04 0.53 11.2 6
6.4 0.24 0.23 2 0.046 30 133 0.9908 3.12 0.54 11.4 7
8 0.22 0.42 14.6 0.044 45 163 1.0003 3.21 0.69 8.6 7
5.7 0.25 0.21 1.5 0.044 21 108 0.99142 3.3 0.59 11 6
6.2 0.35 0.03 1.2 0.064 29 120 0.9934 3.22 0.54 9.1 5
6.8 0.52 0.32 13.2 0.044 54 221 0.9972 3.27 0.5 9.6 6
5.9 0.14 0.25 4.5 0.027 34 140 0.9934 3.49 0.51 10.8 6
7 0.35 0.17 1.1 0.049 7 119 0.99297 3.13 0.36 9.7 6
6.8 0.16 0.4 2.3 0.037 18 102 0.9923 3.49 0.42 11.4 7
5.7 0.22 0.22 16.65 0.044 39 110 0.99855 3.24 0.48 9 6
6.9 0.24 0.37 6.1 0.027 38 112 0.99086 3.19 0.34 12.4 6
6.9 0.23 0.38 8.3 0.047 47 162 0.9954 3.34 0.52 10.5 7
11.8 0.23 0.38 11.1 0.034 15 123 0.9997 2.93 0.55 9.7 3
6.4 0.26 0.49 6.4 0.037 37 161 0.9954 3.38 0.53 9.7 6
7.6 0.31 0.27 5.8 0.036 23 109 0.99399 3.34 0.54 11 6
7.1 0.28 0.26 2.8 0.039 50 118 0.9908 3.06 0.59 11.2 6
7.4 0.25 0.49 1.1 0.042 35 156 0.9917 3.13 0.55 11.3 5
7.6 0.36 0.48 13.5 0.038 44 116 0.9982 3.04 0.48 9.2 5
7.2 0.23 0.39 1.5 0.053 26 106 0.99166 3.18 0.47 11.1 6
5.4 0.23 0.36 1.5 0.03 74 121 0.98976 3.24 0.99 12.1 7
6.5 0.24 0.19 1.2 0.041 30 111 0.99254 2.99 0.46 9.4 6
5.8 0.32 0.31 2.7 0.049 25 153 0.99067 3.44 0.73 12.2 7
7.1 0.17 0.38 7.4 0.052 49 182 0.9958 3.35 0.52 9.6 6
6.6 0.39 0.39 11.9 0.057 51 221 0.99851 3.26 0.51 8.9 6
6.8 0.18 0.37 1.5 0.027 37 93 0.992 3.3 0.45 10.8 6
6.4 0.22 0.49 7.5 0.054 42 151 0.9948 3.27 0.52 10.1 6
7.3 0.22 0.4 14.75 0.042 44.5 129.5 0.9998 3.36 0.41 9.1 7
7.1 0.26 0.3 2 0.031 13 128 0.9917 3.19 0.49 11.4 5
6.4 0.12 0.3 1.1 0.031 37 94 0.98986 3.01 0.56 11.7 6
6.9 0.29 0.4 19.45 0.043 36 156 0.9996 2.93 0.47 8.9 5
8.5 0.25 0.27 4.7 0.031 31 92 0.9922 3.01 0.33 12 6
8.8 0.34 0.33 9.7 0.036 46 172 0.9966 3.08 0.4 10.2 5
7.4 0.16 0.3 13.7 0.056 33 168 0.99825 2.9 0.44 8.7 7
7.5 0.21 0.34 1.2 0.06 26 111 0.9931 3.51 0.47 10.7 6
6.6 0.27 0.29 5.3 0.045 57 189 0.9953 3.31 0.79 9.8 5
6.7 0.24 0.41 9.4 0.04 49 166 0.9954 3.12 0.61 9.9 6
8.8 0.24 0.23 10.3 0.032 12 97 0.99571 3.13 0.4 10.7 6
6 0.615 0.04 0.8 0.032 8 50 0.99036 3.14 0.4 11 4
6.2 0.26 0.29 2 0.036 16 87 0.99081 3.33 0.61 11.8 6
7 0.21 0.42 5.3 0.037 36 123 0.99321 3.14 0.52 10.9 6
6.6 0.25 0.51 8 0.047 61 189 0.99604 3.22 0.49 9.2 5
7.8 0.445 0.56 1 0.04 8 84 0.9938 3.25 0.43 10.8 5
6.2 0.36 0.22 5.25 0.038 44 145 0.99184 3.22 0.4 11.2 6
8.2 0.2 0.38 3.5 0.053 41 174 0.99306 3.22 0.41 11.6 5
7.5 0.305 0.4 18.9 0.059 44 170 1 2.99 0.46 9 5
7 0.13 0.37 12.85 0.042 36 105 0.99581 3.05 0.55 10.7 6
5.7 0.22 0.33 1.9 0.036 37 110 0.98945 3.26 0.58 12.4 6
6.6 0.25 0.35 2.9 0.034 38 121 0.99008 3.19 0.4 12.8 6
6.7 0.13 0.28 1.2 0.046 35 140 0.9927 3.33 0.33 10.1 7
7.5 0.29 0.26 14.95 0.067 47 178 0.99838 3.04 0.49 9.2 4
7.4 0.28 0.36 1.1 0.028 42 105 0.9893 2.99 0.39 12.4 7
6.2 0.25 0.54 7 0.046 58 176 0.99454 3.19 0.7 10.4 5
6.7 0.4 0.22 8.8 0.052 24 113 0.99576 3.22 0.45 9.4 5
6.3 0.14 0.39 1.2 0.044 26 116 0.992 3.26 0.53 10.3 6
5.5 0.24 0.45 1.7 0.046 22 113 0.99224 3.22 0.48 10 5
8.9 0.33 0.34 1.4 0.056 14 171 0.9946 3.13 0.47 9.7 5
6.8 0.31 0.25 10.5 0.043 30 165 0.9972 3.36 0.55 10.55 6
4.8 0.34 0 6.5 0.028 33 163 0.9939 3.36 0.61 9.9 6
6.1 0.38 0.14 3.9 0.06 27 113 0.99344 3.07 0.34 9.2 4
7.1 0.28 0.26 1.9 0.049 12 86 0.9934 3.15 0.38 9.4 5
5.7 0.14 0.3 5.4 0.045 26 105 0.99469 3.32 0.45 9.3 5
8.5 0.23 0.34 1.3 0.035 54 110 0.99176 3.07 0.55 11 7
9.1 0.33 0.38 1.7 0.062 50.5 344 0.9958 3.1 0.7 9.5 5
8.5 0.26 0.21 16.2 0.074 41 197 0.998 3.02 0.5 9.8 3
7.6 0.31 0.23 12.7 0.054 20 139 0.99836 3.16 0.5 9.7 4
8.1 0.33 0.22 5.2 0.047 24 151 0.99527 3.22 0.47 10.3 5
7.9 0.26 0.33 10.3 0.039 73 212 0.9969 2.93 0.49 9.5 6
7.4 0.33 0.26 15.6 0.049 67 210 0.99907 3.06 0.68 9.5 5
7.5 0.18 0.45 4.6 0.041 67 158 0.9927 3.01 0.38 10.6 6
6 0.23 0.34 1.3 0.025 23 111 0.98961 3.36 0.37 12.7 6
7.8 0.19 0.26 8.9 0.039 42 182 0.996 3.18 0.46 9.9 6
7 0.48 0.12 4.5 0.05 23 86 0.99398 2.86 0.35 9 5
7.8 0.15 0.34 1.1 0.035 31 93 0.99096 3.07 0.72 11.3 7
6.9 0.32 0.15 8.1 0.046 51 180 0.9958 3.13 0.45 8.9 5
6.8 0.22 0.31 1.4 0.053 34 114 0.9929 3.39 0.77 10.6 6
8.3 0.26 0.31 2 0.029 14 141 0.99077 2.95 0.77 12.2 6
3.9 0.225 0.4 4.2 0.03 29 118 0.989 3.57 0.36 12.8 8
6.4 0.17 0.27 9.9 0.047 26 101 0.99596 3.34 0.5 9.9 6
7.9 0.35 0.28 12.9 0.032 13 63 0.9932 2.99 0.43 13 6
6.6 0.29 0.73 2.2 0.027 21 92 0.99 3.12 0.48 12.4 6
7.1 0.32 0.32 11 0.038 16 66 0.9937 3.24 0.4 11.5 3
7.2 0.16 0.35 1.2 0.031 27 84 0.9928 3.33 0.34 9.9 5
6.7 0.23 0.42 11.2 0.047 52 171 0.99758 3.54 0.74 10.4 5
8 0.3 0.49 9.4 0.046 47 188 0.9964 3.14 0.48 10 5
6.2 0.17 0.28 4.7 0.037 39 133 0.9931 3.41 0.46 10.8 7
7.4 0.24 0.42 14 0.066 48 198 0.9979 2.89 0.42 8.9 6
7.1 0.34 0.49 1.5 0.027 26 126 0.99 3.3 0.33 12.2 7
5.6 0.41 0.22 7.1 0.05 44 154 0.9931 3.3 0.4 10.5 5
5.9 0.655 0 5.6 0.033 8 31 0.9936 3.32 0.51 10.5 4
6.9 0.23 0.4 7.5 0.04 50 151 0.9927 3.11 0.27 11.4 6
7.4 0.36 0.32 1.9 0.036 27 119 0.99196 3.15 0.49 11.2 6
7.1 0.2 0.41 2.1 0.054 24 166 0.9948 3.48 0.62 10.5 6
6.4 0.26 0.21 8.2 0.05 51 182 0.99542 3.23 0.48 9.5 5
7.3 0.32 0.25 7.2 0.056 47 180 0.9961 3.08 0.47 8.8 5
6.5 0.25 0.45 7.8 0.048 52 188 0.99576 3.2 0.53 9.1 5
6.6 0.27 0.25 1.2 0.033 36 111 0.98918 3.16 0.37 12.4 6
7.2 0.13 0.46 1.3 0.044 48 111 0.99127 2.97 0.45 11.1 5
6.2 0.26 0.19 3.4 0.049 47 172 0.9924 3.14 0.43 10.4 6
8.6 0.31 0.3 0.9 0.045 16 109 0.99249 2.95 0.39 10.1 5
6.8 0.16 0.36 1.3 0.034 32 98 0.99058 3.02 0.58 11.3 6
6.9 0.44 0.42 8.5 0.048 10 147 0.9974 3.32 0.46 9.5 6
7.1 0.26 0.34 14.4 0.067 35 189 0.9986 3.07 0.53 9.1 7
6.4 0.13 0.28 0.9 0.045 32 87 0.99175 3.47 0.52 11.2 6
6.2 0.32 0.5 6.5 0.048 61 186 0.9948 3.19 0.45 9.6 5
6.6 0.18 0.28 3.3 0.044 18 91 0.993 3.42 0.64 10.8 6
6.5 0.28 0.34 9.9 0.038 30 133 0.9954 3.11 0.44 9.8 5
6.4 0.17 0.34 1.5 0.093 43 136 0.9938 3.25 0.49 9.6 6
6.5 0.28 0.28 8.5 0.047 54 210 0.9962 3.09 0.54 8.9 4
7 0.2 0.74 0.8 0.044 19 163 0.9931 3.46 0.53 10.2 5
6 0.27 0.28 4.8 0.063 31 201 0.9964 3.69 0.71 10 5
6.6 0.37 0.47 6.5 0.061 23 150 0.9954 3.14 0.45 9.6 6
8.6 0.34 0.36 1.4 0.045 11 119 0.99556 3.17 0.47 9.4 4
6 0.26 0.42 5.2 0.027 70 178 0.9914 3.4 0.4 12.3 8
7.3 0.24 0.34 7.5 0.048 29 152 0.9962 3.1 0.54 9 5
6.6 0.21 0.49 18.15 0.042 41 158 0.9997 3.28 0.39 8.7 6
6.9 0.14 0.38 1 0.041 22 81 0.99043 3.03 0.54 11.4 6
6.5 0.315 0.2 6.6 0.041 9 126 0.99494 2.94 0.51 8.8 5
6 0.21 0.24 12.1 0.05 55 164 0.997 3.34 0.39 9.4 5
6.1 0.38 0.47 1.4 0.051 59 210 0.99309 3.24 0.5 9.6 5
7.4 0.18 0.34 2.7 0.03 30 107 0.992 2.97 0.53 11 6
7.6 0.17 0.45 11.2 0.054 56 137 0.997 3.15 0.47 10 5
8 0.55 0.42 12.6 0.211 37 213 0.9988 2.99 0.56 9.3 5
6 0.2 0.26 1.1 0.033 38 67 0.98954 3.14 0.38 11.5 6
6.4 0.16 0.25 1.4 0.057 21 125 0.99091 3.23 0.44 11.1 7
6.8 0.22 0.32 5.9 0.054 40 152 0.9938 3.2 0.57 10.8 6
7.7 0.43 1 19.95 0.032 42 164 0.99742 3.29 0.5 12 6
7.5 0.14 0.34 1.3 0.055 50 153 0.9945 3.29 0.8 9.6 6
8 0.34 0.49 9 0.033 39 180 0.9936 3.13 0.38 12.3 8
6.9 0.31 0.33 12.7 0.038 33 116 0.9954 3.04 0.65 10.4 6
7.1 0.31 0.17 1 0.042 21 144 0.99304 3.13 0.4 9.6 5
6.9 0.24 0.23 7.1 0.041 20 97 0.99246 3.1 0.85 11.4 6
6 0.33 0.38 9.7 0.04 29 124 0.9954 3.47 0.48 11 6
5.9 0.5 0.05 2.6 0.054 36 146 0.9948 3.43 0.5 9.2 6
8.1 0.28 0.34 1.3 0.035 11 126 0.99232 3.14 0.5 9.8 6
6.4 0.33 0.24 9.8 0.041 29 109 0.9956 3.29 0.47 10.1 6
8 0.45 0.28 10.8 0.051 25 157 0.9957 3.06 0.47 11.4 7
6.1 0.28 0.25 17.75 0.044 48 161 0.9993 3.34 0.48 9.5 5
6.1 0.28 0.22 1.8 0.034 32 116 0.9898 3.36 0.44 12.6 6
7.4 0.32 0.27 12.9 0.04 60 221 0.99831 3.05 0.66 9.4 5
9.2 0.14 0.37 1.1 0.034 36 84 0.99136 3.05 0.55 11.6 6
6.5 0.39 0.23 5.4 0.051 25 149 0.9934 3.24 0.35 10 5
6.9 0.25 0.47 8.4 0.042 36 156 0.99604 3.15 0.55 9.4 6
6.2 0.44 0.18 7.7 0.096 28 210 0.99771 3.56 0.72 9.2 5
7 0.28 0.36 1 0.035 8 70 0.9899 3.09 0.46 12.1 6
6.9 0.26 0.49 1.6 0.058 39 166 0.9965 3.65 0.52 9.4 4
5.5 0.14 0.27 4.6 0.029 22 104 0.9949 3.34 0.44 9 5
6.7 0.51 0.24 2.1 0.043 14 155 0.9904 3.22 0.6 13 6
8.1 0.22 0.28 7.7 0.043 57 176 0.9954 3.12 0.55 10 5
8.9 0.13 0.49 1 0.028 6 24 0.9926 2.91 0.32 9.9 5
6.5 0.21 0.28 1.4 0.046 26 66 0.99199 3.43 0.48 11.1 6
7 0.34 0.1 3.5 0.044 17 63 0.9937 3.01 0.39 9.2 5
6.5 0.29 0.31 1.7 0.035 24 79 0.99053 3.27 0.69 11.4 7
9 0.55 0.3 8.1 0.026 14 71 0.993 2.94 0.36 11.8 5
6 0.45 0.42 1.1 0.051 61 197 0.9932 3.02 0.4 9 5
6.7 0.4 0.22 8.8 0.052 24 113 0.99576 3.22 0.45 9.4 5
6.8 0.35 0.32 2.4 0.048 35 103 0.9911 3.28 0.46 12 8
6 0.33 0.26 5.1 0.051 16 119 0.99416 3.15 0.41 9.2 5
7.1 0.37 0.67 10.5 0.045 49 155 0.9975 3.16 0.44 8.7 5
6.6 0.26 0.22 18.15 0.05 23 139 0.99904 3.06 0.5 9.2 5
6.3 0.39 0.22 2.8 0.048 53 173 0.99304 3.24 0.45 9.8 5
7.6 0.3 0.27 10.6 0.039 31 119 0.99815 3.27 0.3 9.3 6
5.8 0.29 0.15 1.1 0.029 12 83 0.9898 3.3 0.4 11.4 6
6.7 0.24 0.35 13.1 0.05 64 205 0.997 3.15 0.5 9.5 5
6.3 0.26 0.42 7.1 0.045 62 209 0.99544 3.2 0.53 9.5 6
6.4 0.17 0.34 13.4 0.044 45 139 0.99752 3.06 0.43 9.1 6
7.1 0.21 0.31 3.8 0.021 40 142 0.99215 3.17 0.39 10.8 7
7.6 0.33 0.41 13.7 0.045 44 197 0.9989 3.18 0.64 9.1 5
6.9 0.19 0.4 1.4 0.036 14 55 0.9909 3.08 0.68 11.5 7
7.7 0.11 0.34 14.05 0.04 41 114 0.99634 3.07 0.59 11 7
6.7 0.41 0.34 9.2 0.049 29 150 0.9968 3.22 0.51 9.1 5
7.6 0.27 0.24 3.8 0.058 19 115 0.9958 3.15 0.45 8.9 5
8.2 0.37 0.27 1.7 0.028 10 59 0.9923 2.97 0.48 10.4 5
7.3 0.32 0.35 1.4 0.05 8 163 0.99244 3.24 0.42 10.7 5
7.6 0.48 0.37 0.8 0.037 4 100 0.9902 3.03 0.39 11.4 4
