x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 y1  
8 0.59 0.05 2 0.089 12 32 0.99735 3.36 0.61 10 5
6.7 0.7 0.08 3.75 0.067 8 16 0.99334 3.43 0.52 12.6 5
6.7 0.46 0.24 1.7 0.077 18 34 0.9948 3.39 0.6 10.6 6
8.3 0.26 0.42 2 0.08 11 27 0.9974 3.21 0.8 9.4 6
7 0.59 0 1.7 0.052 3 8 0.996 3.41 0.47 10.3 5
5.5 0.49 0.03 1.8 0.044 28 87 0.9908 3.5 0.82 14 8
9.9 0.59 0.07 3.4 0.102 32 71 1.0002 3.31 0.71 9.8 5
10.4 0.44 0.73 6.55 0.074 38 76 0.999 3.17 0.85 12 7
11.9 0.57 0.5 2.6 0.082 6 32 1.0006 3.12 0.78 10.7 6
8.2 0.42 0.49 2.6 0.084 32 55 0.9988 3.34 0.75 8.7 6
7.4 0.7 0 1.9 0.076 11 34 0.9978 3.51 0.56 9.4 5
7.8 0.735 0.08 2.4 0.092 10 41 0.9974 3.24 0.71 9.8 6
12.7 0.6 0.49 2.8 0.075 5 19 0.9994 3.14 0.57 11.4 5
6.6 0.57 0.02 2.1 0.115 6 16 0.99654 3.38 0.69 9.5 5
7.4 0.64 0.07 1.8 0.1 8 23 0.9961 3.3 0.58 9.6 5
8.4 0.745 0.11 1.9 0.09 16 63 0.9965 3.19 0.82 9.6 5
10.5 0.39 0.46 2.2 0.075 14 27 0.99598 3.06 0.84 11.4 6
7.4 0.41 0.24 1.8 0.066 18 47 0.9956 3.37 0.62 10.4 5
7.6 0.49 0.33 1.9 0.074 27 85 0.99706 3.41 0.58 9 5
7.8 0.64 0 1.9 0.072 27 55 0.9962 3.31 0.63 11 5
5.6 0.54 0.04 1.7 0.049 5 13 0.9942 3.72 0.58 11.4 5
7.4 0.6 0.26 2.1 0.083 17 91 0.99616 3.29 0.56 9.8 6
7.9 0.66 0 1.4 0.096 6 13 0.99569 3.43 0.58 9.5 5
6.8 0.81 0.05 2 0.07 6 14 0.99562 3.51 0.66 10.8 6
8.8 0.41 0.64 2.2 0.093 9 42 0.9986 3.54 0.66 10.5 5
10.2 0.67 0.39 1.9 0.054 6 17 0.9976 3.17 0.47 10 5
7.3 0.65 0 1.2 0.065 15 21 0.9946 3.39 0.47 10 7
8.2 0.28 0.6 3 0.104 10 22 0.99828 3.39 0.68 10.6 5
7.7 0.28 0.3 2 0.062 18 34 0.9952 3.28 0.9 11.3 7
8.2 0.24 0.34 5.1 0.062 8 22 0.9974 3.22 0.94 10.9 6
6.8 0.785 0 2.4 0.104 14 30 0.9966 3.52 0.55 10.7 6
5.3 0.47 0.11 2.2 0.048 16 89 0.99182 3.54 0.88 13.6 7
5.2 0.645 0 2.15 0.08 15 28 0.99444 3.78 0.61 12.5 6
6.1 0.38 0.15 1.8 0.072 6 19 0.9955 3.42 0.57 9.4 5
8.6 0.45 0.31 2.6 0.086 21 50 0.9982 3.37 0.91 9.9 6
7.9 0.57 0.31 2 0.079 10 79 0.99677 3.29 0.69 9.5 6
10.6 0.36 0.59 2.2 0.152 6 18 0.9986 3.04 1.05 9.4 5
7 0.69 0.08 1.8 0.097 22 89 0.9959 3.34 0.54 9.2 6
7.2 0.39 0.32 1.8 0.065 34 60 0.99714 3.46 0.78 9.9 5
7.1 0.68 0 2.3 0.087 17 26 0.99783 3.45 0.53 9.5 5
7.2 0.6 0.04 2.5 0.076 18 88 0.99745 3.53 0.55 9.5 5
7.5 0.49 0.19 1.9 0.076 10 44 0.9957 3.39 0.54 9.7 5
5.8 0.29 0.26 1.7 0.063 3 11 0.9915 3.39 0.54 13.5 6
6.5 0.67 0 4.3 0.057 11 20 0.99488 3.45 0.56 11.8 4
6.6 0.52 0.08 2.4 0.07 13 26 0.99358 3.4 0.72 12.5 7
8.9 0.24 0.39 1.6 0.074 3 10 0.99698 3.12 0.59 9.5 6
11.1 0.31 0.49 2.7 0.094 16 47 0.9986 3.12 1.02 10.6 7
10.6 0.5 0.45 2.6 0.119 34 68 0.99708 3.23 0.72 10.9 6
12 0.38 0.56 2.1 0.093 6 24 0.99925 3.14 0.71 10.9 6
6.7 0.48 0.08 2.1 0.064 18 34 0.99552 3.33 0.64 9.7 5
9 0.46 0.23 2.8 0.092 28 104 0.9983 3.1 0.56 9.2 5
8.2 0.34 0.37 1.9 0.057 43 74 0.99408 3.23 0.81 12 6
9.8 0.5 0.34 2.3 0.094 10 45 0.99864 3.24 0.6 9.7 7
6.8 0.63 0.07 2.1 0.089 11 44 0.9953 3.47 0.55 10.4 6
7.4 0.6 0.26 2.1 0.083 17 91 0.99616 3.29 0.56 9.8 6
10.3 0.27 0.56 1.4 0.047 3 8 0.99471 3.16 0.51 11.8 6
10.1 0.27 0.54 2.3 0.065 7 26 0.99531 3.17 0.53 12.5 6
6.2 0.46 0.17 1.6 0.073 7 11 0.99425 3.61 0.54 11.4 5
7.8 0.87 0.26 3.8 0.107 31 67 0.99668 3.26 0.46 9.2 5
7.1 0.56 0.14 1.6 0.078 7 18 0.99592 3.27 0.62 9.3 5
7.8 0.56 0.19 1.8 0.104 12 47 0.9964 3.19 0.93 9.5 5
9 0.45 0.49 2.6 0.084 21 75 0.9987 3.35 0.57 9.7 5
9.9 0.54 0.45 2.3 0.071 16 40 0.9991 3.39 0.62 9.4 5
7.7 0.965 0.1 2.1 0.112 11 22 0.9963 3.26 0.5 9.5 5
6.9 0.84 0.21 4.1 0.074 16 65 0.99842 3.53 0.72 9.25 6
8.2 0.33 0.39 2.5 0.074 29 48 0.99528 3.32 0.88 12.4 7
9.4 0.4 0.31 2.2 0.09 13 62 0.9966 3.07 0.63 10.5 6
9.6 0.88 0.28 2.4 0.086 30 147 0.9979 3.24 0.53 9.4 5
7.8 0.53 0.04 1.7 0.076 17 31 0.9964 3.33 0.56 10 6
8.9 0.4 0.51 2.6 0.052 13 27 0.995 3.32 0.9 13.4 7
9.4 0.5 0.34 3.6 0.082 5 14 0.9987 3.29 0.52 10.7 6
9.1 0.52 0.33 1.3 0.07 9 30 0.9978 3.24 0.6 9.3 5
8.8 0.44 0.49 2.8 0.083 18 111 0.9982 3.3 0.6 9.5 5
9.9 0.25 0.46 1.7 0.062 26 42 0.9959 3.18 0.83 10.6 6
7.6 0.62 0.32 2.2 0.082 7 54 0.9966 3.36 0.52 9.4 5
6.6 0.735 0.02 7.9 0.122 68 124 0.9994 3.47 0.53 9.9 5
8.1 0.56 0.28 1.7 0.368 16 56 0.9968 3.11 1.28 9.3 5
10.4 0.33 0.63 2.8 0.084 5 22 0.9998 3.26 0.74 11.2 7
7.6 0.43 0.4 2.7 0.082 6 11 0.99538 3.44 0.54 12.2 6
10.5 0.51 0.64 2.4 0.107 6 15 0.9973 3.09 0.66 11.8 7
8.3 0.715 0.15 1.8 0.089 10 52 0.9968 3.23 0.77 9.5 5
6 0.5 0.04 2.2 0.092 13 26 0.99647 3.46 0.47 10 5
11 0.26 0.68 2.55 0.085 10 25 0.997 3.18 0.61 11.8 5
8.4 0.56 0.04 2 0.082 10 22 0.9976 3.22 0.44 9.6 5
7.7 0.27 0.68 3.5 0.358 5 10 0.9972 3.25 1.08 9.9 7
8.1 0.78 0.1 3.3 0.09 4 13 0.99855 3.36 0.49 9.5 5
7.1 0.61 0.02 2.5 0.081 17 87 0.99745 3.48 0.6 9.7 6
7.6 0.665 0.1 1.5 0.066 27 55 0.99655 3.39 0.51 9.3 5
7.6 0.55 0.21 2.2 0.071 7 28 0.9964 3.28 0.55 9.7 5
9.1 0.36 0.39 1.8 0.06 21 55 0.99495 3.18 0.82 11 7
8.9 0.62 0.18 3.8 0.176 52 145 0.9986 3.16 0.88 9.2 5
7.3 0.67 0.26 1.8 0.401 16 51 0.9969 3.16 1.14 9.4 5
7.2 0.36 0.46 2.1 0.074 24 44 0.99534 3.4 0.85 11 7
7.1 0.34 0.28 2 0.082 31 68 0.99694 3.45 0.48 9.4 5
11.6 0.475 0.4 1.4 0.091 6 28 0.99704 3.07 0.65 10.033 6
11.2 0.66 0.24 2.5 0.085 16 53 0.9993 3.06 0.72 11 6
9.3 0.32 0.57 2 0.074 27 65 0.9969 3.28 0.79 10.7 5
6.2 0.65 0.06 1.6 0.05 6 18 0.99348 3.57 0.54 11.95 5
8.9 0.32 0.31 2 0.088 12 19 0.9957 3.17 0.55 10.4 6
8.2 0.64 0.27 2 0.095 5 77 0.99747 3.13 0.62 9.1 6
8 0.31 0.45 2.1 0.216 5 16 0.99358 3.15 0.81 12.5 7
9.1 0.68 0.11 2.8 0.093 11 44 0.99888 3.31 0.55 9.5 6
7.1 0.59 0.01 2.5 0.077 20 85 0.99746 3.55 0.59 9.8 5
10 0.35 0.45 2.5 0.092 20 88 0.99918 3.15 0.43 9.4 5
9.2 0.43 0.52 2.3 0.083 14 23 0.9976 3.35 0.61 11.3 6
8 0.18 0.37 0.9 0.049 36 109 0.99007 2.89 0.44 12.7 6
10.3 0.27 0.24 2.1 0.072 15 33 0.9956 3.22 0.66 12.8 6
7.2 0.62 0.06 2.5 0.078 17 84 0.99746 3.51 0.53 9.7 5
8.3 0.33 0.42 2.3 0.07 9 20 0.99426 3.38 0.77 12.7 7
5 0.4 0.5 4.3 0.046 29 80 0.9902 3.49 0.66 13.6 6
7.5 0.52 0.42 2.3 0.087 8 38 0.9972 3.58 0.61 10.5 6
8.9 0.12 0.45 1.8 0.075 10 21 0.99552 3.41 0.76 11.9 7
6.9 0.74 0.03 2.3 0.054 7 16 0.99508 3.45 0.63 11.5 6
9.9 0.74 0.28 2.6 0.078 21 77 0.998 3.28 0.51 9.8 5
6.7 0.58 0.08 1.8 0.097 15 65 0.9959 3.28 0.54 9.2 5
9.3 0.43 0.44 1.9 0.085 9 22 0.99708 3.28 0.55 9.5 5
11.3 0.36 0.66 2.4 0.123 3 8 0.99642 3.2 0.53 11.9 6
8.1 0.545 0.18 1.9 0.08 13 35 0.9972 3.3 0.59 9 6
9.5 0.59 0.44 2.3 0.071 21 68 0.9992 3.46 0.63 9.5 5
6.3 0.39 0.16 1.4 0.08 11 23 0.9955 3.34 0.56 9.3 5
9.4 0.685 0.11 2.7 0.077 6 31 0.9984 3.19 0.7 10.1 6
6.8 0.61 0.2 1.8 0.077 11 65 0.9971 3.54 0.58 9.3 5
11.3 0.37 0.41 2.3 0.088 6 16 0.9988 3.09 0.8 9.3 5
7.7 0.51 0.28 2.1 0.087 23 54 0.998 3.42 0.74 9.2 5
6.5 0.615 0 1.9 0.065 9 18 0.9972 3.46 0.65 9.2 5
11.5 0.54 0.71 4.4 0.124 6 15 0.9984 3.01 0.83 11.8 7
9.8 0.3 0.39 1.7 0.062 3 9 0.9948 3.14 0.57 11.5 7
8.6 0.645 0.25 2 0.083 8 28 0.99815 3.28 0.6 10 6
7 0.805 0 2.5 0.068 7 20 0.9969 3.48 0.56 9.6 5
13 0.32 0.65 2.6 0.093 15 47 0.9996 3.05 0.61 10.6 5
8.8 0.47 0.49 2.9 0.085 17 110 0.9982 3.29 0.6 9.8 5
7.2 0.41 0.3 2.1 0.083 35 72 0.997 3.44 0.52 9.4 5
7.7 0.18 0.34 2.7 0.066 15 58 0.9947 3.37 0.78 11.8 6
7.7 0.96 0.2 2 0.047 15 60 0.9955 3.36 0.44 10.9 5
5.2 0.34 0 1.8 0.05 27 63 0.9916 3.68 0.79 14 6
7.6 0.42 0.25 3.9 0.104 28 90 0.99784 3.15 0.57 9.1 5
7.9 0.34 0.42 2 0.086 8 19 0.99546 3.35 0.6 11.4 6
7.8 0.57 0.09 2.3 0.065 34 45 0.99417 3.46 0.74 12.7 8
6.1 0.34 0.25 1.8 0.084 4 28 0.99464 3.36 0.44 10.1 5
6.4 0.47 0.4 2.4 0.071 8 19 0.9963 3.56 0.73 10.6 6
11.1 0.18 0.48 1.5 0.068 7 15 0.9973 3.22 0.64 10.1 6
12.4 0.49 0.58 3 0.103 28 99 1.0008 3.16 1 11.5 6
10.2 0.23 0.37 2.2 0.057 14 36 0.99614 3.23 0.49 9.3 4
6.4 0.795 0 2.2 0.065 28 52 0.99378 3.49 0.52 11.6 5
8.5 0.18 0.51 1.75 0.071 45 88 0.99524 3.33 0.76 11.8 7
9.7 0.55 0.17 2.9 0.087 20 53 1.0004 3.14 0.61 9.4 5
7.9 0.53 0.24 2 0.072 15 105 0.996 3.27 0.54 9.4 6
7.8 0.61 0.29 1.6 0.114 9 29 0.9974 3.26 1.56 9.1 5
7.8 0.5 0.3 1.9 0.075 8 22 0.9959 3.31 0.56 10.4 6
10.6 1.025 0.43 2.8 0.08 21 84 0.9985 3.06 0.57 10.1 5
6.2 0.785 0 2.1 0.06 6 13 0.99664 3.59 0.61 10 4
9 0.69 0 2.4 0.088 19 38 0.999 3.35 0.6 9.3 5
6.8 0.56 0.22 1.8 0.074 15 24 0.99438 3.4 0.82 11.2 6
8.3 0.26 0.37 1.4 0.076 8 23 0.9974 3.26 0.7 9.6 6
8.3 0.58 0.13 2.9 0.096 14 63 0.9984 3.17 0.62 9.1 6
10.4 0.26 0.48 1.9 0.066 6 10 0.99724 3.33 0.87 10.9 6
8.6 0.49 0.28 1.9 0.11 20 136 0.9972 2.93 1.95 9.9 6
8.3 0.85 0.14 2.5 0.093 13 54 0.99724 3.36 0.54 10.1 5
7.1 0.22 0.49 1.8 0.039 8 18 0.99344 3.39 0.56 12.4 6
8.9 0.75 0.14 2.5 0.086 9 30 0.99824 3.34 0.64 10.5 5
6.9 0.48 0.2 1.9 0.082 9 23 0.99585 3.39 0.43 9.05 4
10.4 0.43 0.5 2.3 0.068 13 19 0.996 3.1 0.87 11.4 6
8.2 0.78 0 2.2 0.089 13 26 0.9978 3.37 0.46 9.6 4
9 0.6 0.29 2 0.069 32 73 0.99654 3.34 0.57 10 5
7.4 0.47 0.46 2.2 0.114 7 20 0.99647 3.32 0.63 10.5 5
6.9 0.41 0.31 2 0.079 21 51 0.99668 3.47 0.55 9.5 6
8.9 0.875 0.13 3.45 0.088 4 14 0.9994 3.44 0.52 11.5 5
10.4 0.52 0.45 2 0.08 6 13 0.99774 3.22 0.76 11.4 6
11.1 0.39 0.54 2.7 0.095 21 101 1.0001 3.13 0.51 9.5 5
7.5 0.57 0.02 2.6 0.077 11 35 0.99557 3.36 0.62 10.8 6
5.6 0.31 0.37 1.4 0.074 12 96 0.9954 3.32 0.58 9.2 5
8.2 0.43 0.29 1.6 0.081 27 45 0.99603 3.25 0.54 10.3 5
7.7 0.56 0.2 2 0.075 9 39 0.9987 3.48 0.62 9.3 5
6 0.42 0.19 2 0.075 22 47 0.99522 3.39 0.78 10 6
8.8 0.64 0.17 2.9 0.084 25 130 0.99818 3.23 0.54 9.6 5
7 0.57 0.02 2 0.072 17 26 0.99575 3.36 0.61 10.2 5
7.5 0.59 0.22 1.8 0.082 43 60 0.99499 3.1 0.42 9.2 5
10.8 0.29 0.42 1.6 0.084 19 27 0.99545 3.28 0.73 11.9 6
7.2 0.53 0.14 2.1 0.064 15 29 0.99323 3.35 0.61 12.1 6
7.1 0.75 0.01 2.2 0.059 11 18 0.99242 3.39 0.4 12.8 6
9.1 0.66 0.15 3.2 0.097 9 59 0.99976 3.28 0.54 9.6 5
8.9 0.38 0.4 2.2 0.068 12 28 0.99486 3.27 0.75 12.6 7
8.2 0.31 0.4 2.2 0.058 6 10 0.99536 3.31 0.68 11.2 7
6.5 0.53 0.06 2 0.063 29 44 0.99489 3.38 0.83 10.3 6
6.7 0.855 0.02 1.9 0.064 29 38 0.99472 3.3 0.56 10.75 6
8.1 0.87 0 2.2 0.084 10 31 0.99656 3.25 0.5 9.8 5
11.5 0.41 0.52 3 0.08 29 55 1.0001 3.26 0.88 11 5
6.6 0.56 0.14 2.4 0.064 13 29 0.99397 3.42 0.62 11.7 7
9.9 0.63 0.24 2.4 0.077 6 33 0.9974 3.09 0.57 9.4 5
6.9 0.605 0.12 10.7 0.073 40 83 0.9993 3.45 0.52 9.4 6
8.1 1.33 0 1.8 0.082 3 12 0.9964 3.54 0.48 10.9 5
6.9 0.57 0 2.8 0.081 21 41 0.99518 3.41 0.52 10.8 5
7.2 0.62 0.06 2.7 0.077 15 85 0.99746 3.51 0.54 9.5 5
6.8 0.59 0.1 1.7 0.063 34 53 0.9958 3.41 0.67 9.7 5
6.9 0.63 0.01 2.4 0.076 14 39 0.99522 3.34 0.53 10.8 6
11.6 0.53 0.66 3.65 0.121 6 14 0.9978 3.05 0.74 11.5 7
7.4 0.785 0.19 5.2 0.094 19 98 0.99713 3.16 0.52 9.5667 6
7.9 0.3 0.68 8.3 0.05 37.5 278 0.99316 3.01 0.51 12.3 7
8.1 0.575 0.22 2.1 0.077 12 65 0.9967 3.29 0.51 9.2 5
7.3 0.66 0 2 0.084 6 23 0.9983 3.61 0.96 9.9 6
7.2 0.605 0.02 1.9 0.096 10 31 0.995 3.46 0.53 11.8 6
9.1 0.5 0.3 1.9 0.065 8 17 0.99774 3.32 0.71 10.5 6
8.8 0.3 0.38 2.3 0.06 19 72 0.99543 3.39 0.72 11.8 6
7.2 0.635 0.07 2.6 0.077 16 86 0.99748 3.51 0.54 9.7 5
10.8 0.4 0.41 2.2 0.084 7 17 0.9984 3.08 0.67 9.3 6
11.3 0.34 0.45 2 0.082 6 15 0.9988 2.94 0.66 9.2 6
7.7 1.005 0.15 2.1 0.102 11 32 0.99604 3.23 0.48 10 5
9.4 0.615 0.28 3.2 0.087 18 72 1.0001 3.31 0.53 9.7 5
7.4 0.61 0.01 2 0.074 13 38 0.99748 3.48 0.65 9.8 5
10.1 0.38 0.5 2.4 0.104 6 13 0.99643 3.22 0.65 11.6 7
9.2 0.58 0.2 3 0.081 15 115 0.998 3.23 0.59 9.5 5
8 0.81 0.25 3.4 0.076 34 85 0.99668 3.19 0.42 9.2 5
6.4 0.64 0.21 1.8 0.081 14 31 0.99689 3.59 0.66 9.8 5
7.9 0.5 0.33 2 0.084 15 143 0.9968 3.2 0.55 9.5 5
9.5 0.37 0.52 2 0.082 6 26 0.998 3.18 0.51 9.5 5
6.6 0.84 0.03 2.3 0.059 32 48 0.9952 3.52 0.56 12.3 7
6 0.51 0 2.1 0.064 40 54 0.995 3.54 0.93 10.7 6
7.1 0.46 0.14 2.8 0.076 15 37 0.99624 3.36 0.49 10.7 5
8.9 0.4 0.32 5.6 0.087 10 47 0.9991 3.38 0.77 10.5 7
7.7 0.69 0.49 1.8 0.115 20 112 0.9968 3.21 0.71 9.3 5
9.3 0.655 0.26 2 0.096 5 35 0.99738 3.25 0.42 9.6 5
7.4 0.53 0.26 2 0.101 16 72 0.9957 3.15 0.57 9.4 5
7.3 0.45 0.36 5.9 0.074 12 87 0.9978 3.33 0.83 10.5 5
7.4 0.55 0.22 2.2 0.106 12 72 0.9959 3.05 0.63 9.2 5
7.4 0.39 0.48 2 0.082 14 67 0.9972 3.34 0.55 9.2 5
8.1 0.82 0 4.1 0.095 5 14 0.99854 3.36 0.53 9.6 5
7.3 1.07 0.09 1.7 0.178 10 89 0.9962 3.3 0.57 9 5
9.2 0.67 0.1 3 0.091 12 48 0.99888 3.31 0.54 9.5 6
8.6 0.53 0.22 2 0.1 7 27 0.9967 3.2 0.56 10.2 6
7.2 0.695 0.13 2 0.076 12 20 0.99546 3.29 0.54 10.1 5
8 0.42 0.17 2 0.073 6 18 0.9972 3.29 0.61 9.2 6
8 0.33 0.53 2.5 0.091 18 80 0.9976 3.37 0.8 9.6 6
6.4 0.39 0.33 3.3 0.046 12 53 0.99294 3.36 0.62 12.2 6
7.3 0.51 0.18 2.1 0.07 12 28 0.99768 3.52 0.73 9.5 6
9.2 0.755 0.18 2.2 0.148 10 103 0.9969 2.87 1.36 10.2 6
8.8 0.52 0.34 2.7 0.087 24 122 0.9982 3.26 0.61 9.5 5
7.2 0.63 0 1.9 0.097 14 38 0.99675 3.37 0.58 9 6
10.2 0.34 0.48 2.1 0.052 5 9 0.99458 3.2 0.69 12.1 7
6.6 0.855 0.02 2.4 0.062 15 23 0.99627 3.54 0.6 11 6
10.4 0.28 0.54 2.7 0.105 5 19 0.9988 3.25 0.63 9.5 5
7.7 0.43 0.25 2.6 0.073 29 63 0.99615 3.37 0.58 10.5 6
10.5 0.28 0.51 1.7 0.08 10 24 0.9982 3.2 0.89 9.4 6
7.5 0.51 0.02 1.7 0.084 13 31 0.99538 3.36 0.54 10.5 6
7.1 0.43 0.42 5.5 0.071 28 128 0.9973 3.42 0.71 10.5 5
8 0.715 0.22 2.3 0.075 13 81 0.99688 3.24 0.54 9.5 6
10.5 0.51 0.64 2.4 0.107 6 15 0.9973 3.09 0.66 11.8 7
6.8 0.56 0.22 1.8 0.074 15 24 0.99438 3.4 0.82 11.2 6
9.1 0.765 0.04 1.6 0.078 4 14 0.998 3.29 0.54 9.7 4
6.7 0.75 0.12 2 0.086 12 80 0.9958 3.38 0.52 10.1 5
8.1 0.575 0.22 2.1 0.077 12 65 0.9967 3.29 0.51 9.2 5
7.9 0.65 0.01 2.5 0.078 17 38 0.9963 3.34 0.74 11.7 7
7.9 0.58 0.23 2.3 0.076 23 94 0.99686 3.21 0.58 9.5 6
7.1 0.71 0 1.9 0.08 14 35 0.9972 3.47 0.55 9.4 5
9.3 0.27 0.41 2 0.091 6 16 0.998 3.28 0.7 9.7 5
10.7 0.67 0.22 2.7 0.107 17 34 1.0004 3.28 0.98 9.9 6
8.7 0.7 0.24 2.5 0.226 5 15 0.9991 3.32 0.6 9 6
7.7 0.715 0.01 2.1 0.064 31 43 0.99371 3.41 0.57 11.8 6
7.8 0.52 0.25 1.9 0.081 14 38 0.9984 3.43 0.65 9 6
12.3 0.39 0.63 2.3 0.091 6 18 1.0004 3.16 0.49 9.5 5
8.6 0.315 0.4 2.2 0.079 3 6 0.99512 3.27 0.67 11.9 6
11.9 0.39 0.69 2.8 0.095 17 35 0.9994 3.1 0.61 10.8 6
7.5 0.77 0.2 8.1 0.098 30 92 0.99892 3.2 0.58 9.2 5
12.9 0.5 0.55 2.8 0.072 7 24 1.0001 3.09 0.68 10.9 6
11.1 0.31 0.53 2.2 0.06 3 10 0.99572 3.02 0.83 10.9 7
8 0.38 0.06 1.8 0.078 12 49 0.99625 3.37 0.52 9.9 6
9.9 0.63 0.24 2.4 0.077 6 33 0.9974 3.09 0.57 9.4 5
11.6 0.41 0.58 2.8 0.096 25 101 1.0002 3.13 0.53 10 5
6.8 0.67 0.15 1.8 0.118 13 20 0.9954 3.42 0.67 11.3 6
6.8 0.48 0.08 1.8 0.074 40 64 0.99529 3.12 0.49 9.6 5
7.2 0.66 0.03 2.3 0.078 16 86 0.99743 3.53 0.57 9.7 5
8.6 0.725 0.24 6.6 0.117 31 134 1.0014 3.32 1.07 9.3 5
8.7 0.765 0.22 2.3 0.064 9 42 0.9963 3.1 0.55 9.4 5
5.4 0.835 0.08 1.2 0.046 13 93 0.9924 3.57 0.85 13 7
8.2 0.4 0.44 2.8 0.089 11 43 0.9975 3.53 0.61 10.5 6
8.2 0.73 0.21 1.7 0.074 5 13 0.9968 3.2 0.52 9.5 5
6.4 0.865 0.03 3.2 0.071 27 58 0.995 3.61 0.49 12.7 6
8.2 0.5 0.35 2.9 0.077 21 127 0.9976 3.23 0.62 9.4 5
6.9 0.5 0.04 1.5 0.085 19 49 0.9958 3.35 0.78 9.5 5
10.9 0.32 0.52 1.8 0.132 17 44 0.99734 3.28 0.77 11.5 6
9.1 0.5 0.3 1.9 0.065 8 17 0.99774 3.32 0.71 10.5 6
10.2 0.29 0.49 2.6 0.059 5 13 0.9976 3.05 0.74 10.5 7
7.8 0.63 0.48 1.7 0.1 14 96 0.9961 3.19 0.62 9.5 5
6.6 0.5 0.01 1.5 0.06 17 26 0.9952 3.4 0.58 9.8 6
6.9 0.51 0.23 2 0.072 13 22 0.99438 3.4 0.84 11.2 6
8.2 0.2 0.43 2.5 0.076 31 51 0.99672 3.53 0.81 10.4 6
9.8 0.66 0.39 3.2 0.083 21 59 0.9989 3.37 0.71 11.5 7
7.3 0.32 0.23 2.3 0.066 35 70 0.99588 3.43 0.62 10.1 5
15 0.21 0.44 2.2 0.075 10 24 1.0001 3.07 0.84 9.2 7
6.8 0.775 0 3 0.102 8 23 0.9965 3.45 0.56 10.7 5
7.1 0.59 0.01 2.3 0.08 27 43 0.9955 3.42 0.58 10.7 6
7.7 0.23 0.37 1.8 0.046 23 60 0.9971 3.41 0.71 12.1 6
10 0.56 0.24 2.2 0.079 19 58 0.9991 3.18 0.56 10.1 6
8.6 0.33 0.4 2.6 0.083 16 68 0.99782 3.3 0.48 9.4 5
7.1 0.59 0 2.1 0.091 9 14 0.99488 3.42 0.55 11.5 7
7.2 0.6 0.04 2.5 0.076 18 88 0.99745 3.53 0.55 9.5 5
9.6 0.54 0.42 2.4 0.081 25 52 0.997 3.2 0.71 11.4 6
7.1 0.59 0.01 2.3 0.08 27 43 0.9955 3.42 0.58 10.7 6
15.6 0.685 0.76 3.7 0.1 6 43 1.0032 2.95 0.68 11.2 7
6.9 0.58 0.01 1.9 0.08 40 54 0.99683 3.4 0.73 9.7 5
7.5 0.52 0.16 1.9 0.085 12 35 0.9968 3.38 0.62 9.5 7
10.1 0.37 0.34 2.4 0.085 5 17 0.99683 3.17 0.65 10.6 7
6.7 0.675 0.07 2.4 0.089 17 82 0.9958 3.35 0.54 10.1 5
7 0.65 0.02 2.1 0.066 8 25 0.9972 3.47 0.67 9.5 6
6.9 0.36 0.25 2.4 0.098 5 16 0.9964 3.41 0.6 10.1 6
8.7 0.41 0.41 6.2 0.078 25 42 0.9953 3.24 0.77 12.6 7
7.5 0.685 0.07 2.5 0.058 5 9 0.99632 3.38 0.55 10.9 4
6.5 0.58 0 2.2 0.096 3 13 0.99557 3.62 0.62 11.5 4
9.5 0.46 0.24 2.7 0.092 14 44 0.998 3.12 0.74 10 6
7.1 0.875 0.05 5.7 0.082 3 14 0.99808 3.4 0.52 10.2 3
